Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-23,44.95,2021-03-24,42.65,2021-02-22-2021-03-08,45.49-49.4,Sell,1 days,5.12%,Fall by -4.88%,5.12%,
2021-05-03,45.31,2021-05-06,45.76,2021-02-22-2021-03-29,42.25-49.4,Sell,3 days,-0.99%,Fall by 13.51%,4.12%,
2021-09-15,30.33,2021-09-20,29.21,2021-02-22-2021-08-23,28.06-49.4,Sell,3 days,3.69%,Fall by 8.52%,7.82%,
2021-10-28,27.04,2021-11-02,27.48,2021-09-10-2021-10-06,26.81-32.15,Sell,3 days,-1.63%,Fall by 10.77%,6.19%,
2021-11-23,29.06,2021-11-26,27.49,2021-04-26-2021-10-06,26.81-46.9,Sell,3 days,5.4%,Fall by 11.46%,11.59%,
2021-11-30,26.28,2021-12-01,25.4,2021-10-06-2021-11-16,26.17-31.24,Sell,1 days,3.35%,Fall by 10.04%,14.94%,
2021-12-22,23.62,2021-12-27,22.85,2021-11-16-2021-12-06,23.92-30.6,Sell,3 days,3.26%,Fall by 10.02%,18.2%,
2022-02-16,22.75,2022-02-17,22.0,2022-01-12-2022-01-28,20.75-24.32,Sell,1 days,3.3%,Fall by 12.23%,21.5%,
2022-04-12,21.8,2022-04-14,22.43,2022-02-09-2022-03-15,18.65-24.3,Sell,2 days,-2.89%,Fall by 11.06%,18.61%,
2022-04-14,22.43,2022-11-15,22.06,2022-03-15-2022-04-05,18.0-24.11,Buy,153 days,-1.65%,Rise by 3.99%,16.96%,
2022-05-06,19.41,2022-05-09,18.55,2021-09-10-2022-03-15,18.65-32.15,Sell,1 days,4.43%,Fall by 4.2%,21.39%,
2022-05-11,18.08,2022-05-12,17.05,2022-03-15-2022-04-05,18.0-24.11,Sell,1 days,5.7%,Fall by -4.22%,27.09%,
2022-06-06,20.74,2022-06-10,20.11,2022-02-09-2022-05-12,17.27-24.3,Sell,4 days,3.04%,Fall by 5.52%,30.12%,
2022-06-16,18.03,2022-07-07,20.07,2021-11-16-2022-03-15,18.65-30.6,Sell,15 days,-11.31%,Fall by 3.29%,18.81%,
2022-07-06,19.79,2022-07-12,19.04,2022-04-05-2022-05-12,17.27-23.3,Sell,4 days,3.79%,Fall by -1.94%,22.6%,
2022-07-15,19.11,2022-07-19,19.95,2022-05-27-2022-06-17,18.1-21.04,Sell,2 days,-4.4%,Fall by 2.71%,18.2%,
2022-08-22,20.57,2022-08-25,20.82,2021-09-10-2022-05-12,17.27-32.15,Sell,3 days,-1.22%,Fall by 10.18%,16.99%,
2022-09-12,19.71,2022-11-15,22.06,2022-05-12-2022-08-15,16.78-23.17,Buy,46 days,11.92%,Rise by 3.99%,28.91%,
2022-09-13,18.84,2022-09-21,18.75,2022-05-12-2022-08-15,16.78-23.17,Sell,6 days,0.48%,Fall by -13.81%,29.39%,
2022-11-16,22.5,2022-11-18,21.58,2022-05-12-2022-11-10,16.78-24.85,Sell,2 days,4.09%,Fall by 1.39%,33.48%,
2022-11-17,22.62,2022-11-18,21.58,2022-08-15-2022-09-30,17.5-21.85,Sell,1 days,4.6%,Fall by 1.39%,38.07%,
2022-11-23,21.84,2024-03-13,28.9,2022-09-30-2022-11-10,16.86-24.85,Buy,340 days,32.33%,Rise by -13.39%,70.4%,
2022-12-27,21.42,2024-03-13,28.9,2022-05-12-2022-11-10,16.78-24.85,Buy,316 days,34.92%,Rise by -13.39%,105.32%,
2023-02-09,22.49,2023-02-15,21.62,2022-11-10-2022-12-29,21.35-23.87,Sell,4 days,3.87%,Fall by 11.05%,109.19%,
2023-02-21,20.71,2023-02-27,20.06,2022-12-29-2023-02-02,20.8-24.8,Sell,4 days,3.14%,Fall by 9.97%,112.33%,
2023-02-27,20.06,2023-03-10,19.23,2022-03-15-2022-11-10,18.0-24.85,Sell,9 days,4.14%,Fall by 4.16%,116.47%,
2023-03-10,19.23,2023-03-15,18.2,2022-09-30-2022-11-10,16.86-24.85,Sell,3 days,5.36%,Fall by -1.26%,121.82%,
2023-04-13,19.65,2023-04-13,19.65,2022-11-10-2023-03-15,18.3-23.87,Sell,0 days,-0.0%,Fall by 0%,121.82%,
2023-06-28,23.01,2023-06-29,23.14,2023-05-10-2023-05-24,18.19-19.1,Sell,1 days,-0.56%,Fall by 4.84%,121.26%,
2023-06-29,23.14,2023-07-18,25.02,2022-12-29-2023-02-02,20.8-24.8,Buy,13 days,8.12%,Rise by -11.39%,129.38%,
2023-07-25,24.49,2024-02-29,29.62,2023-03-15-2023-07-13,17.95-26.05,Buy,157 days,20.95%,Rise by -11.55%,150.33%,
2023-08-07,24.3,2023-08-11,23.5,2021-02-22-2022-03-15,18.65-49.4,Sell,4 days,3.29%,Fall by 9.15%,153.62%,
