Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2014-06-30,18.8,2019-01-31,19.625,2012-01-31-2013-12-31,6.705-22.125,Buy,1198 days,4.39%,Rise by 17.2%,4.39%
2014-07-31,18.005,2014-11-30,16.665,2012-01-31-2013-12-31,6.705-22.125,Sell,86 days,7.44%,Fall by 10.44%,11.83%
2018-02-28,20.645,2018-03-31,18.7,2016-02-29-2017-10-31,9.165-23.28,Sell,22 days,9.42%,Fall by 12.83%,21.25%
2018-03-31,18.7,2018-05-31,17.775,2012-01-31-2017-10-31,6.705-23.28,Sell,43 days,4.95%,Fall by 8.3%,26.2%
2019-05-31,23.2,2019-07-31,25.82,2018-12-31-2019-05-31,15.54-28.04,Sell,43 days,-11.29%,Fall by 16.58%,14.91%
2019-08-31,22.65,2019-09-30,19.57,2012-01-31-2019-05-31,6.705-28.04,Sell,20 days,13.6%,Fall by 9.86%,28.5%
2019-10-31,18.96,2019-12-31,21.54,2017-10-31-2018-12-31,21.425-20.2,Sell,43 days,-13.61%,Fall by -2.74%,14.9%
2019-12-31,21.54,2020-05-31,22.84,2018-12-31-2019-05-31,15.54-28.04,Buy,108 days,6.04%,Rise by 105.25%,20.93%
2021-05-31,38.17,2021-06-30,34.87,2020-03-31-2021-02-28,12.2-50.0,Sell,22 days,8.65%,Fall by 24.63%,29.58%
2021-06-30,34.87,2021-07-31,31.39,2018-12-31-2021-02-28,15.54-50.0,Sell,22 days,9.98%,Fall by 23.38%,39.56%
2021-07-31,31.39,2021-08-31,28.26,2019-05-31-2020-03-31,23.99-22.53,Sell,21 days,9.97%,Fall by 21.69%,49.53%
2022-07-31,20.87,2022-07-31,20.87,2020-03-31-2021-02-28,12.2-50.0,Buy,0 days,0.0%,Rise by 0%,49.53%
2023-04-30,18.77,2023-06-30,23.57,2021-02-28-2022-05-31,21.35-39.98,Sell,44 days,-25.57%,Fall by 14.17%,23.96%
2023-05-31,19.68,2023-11-30,20.23,2022-05-31-2022-11-30,16.78-24.85,Buy,131 days,2.79%,Rise by 59.22%,26.75%
2023-10-31,20.48,2024-01-31,21.6,2022-05-31-2023-07-31,16.78-26.05,Sell,66 days,-5.47%,Fall by -16.76%,21.28%
2024-01-31,21.6,2024-10-31,29.87,2022-05-31-2023-07-31,16.78-26.05,Buy,196 days,38.29%,Rise by -15.57%,59.57%
2024-10-31,29.87,2024-12-31,28.82,2022-05-31-2024-07-31,16.78-37.19,Sell,43 days,3.52%,Fall by -205.0%,63.08%
2025-06-30,36.43,2025-06-30,36.43,2012-01-31-2019-05-31,6.705-28.04,Buy,0 days,0.0%,Rise by 0%,63.08%
