Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-08-21,23.96,2012-11-18,23.26,324 days,-2.920000%,-2.920000%,Rise by 6.720000%,-2.920000%
Buy,2013-04-21,24.67,2019-05-12,36.42,1579 days,47.630000%,47.630000%,Rise by -11.880000%,44.710000%
Buy,2019-08-18,35.0,2021-04-18,43.6,434 days,24.570000%,24.570000%,Rise by 8.940000%,69.280000%
Buy,2022-03-13,43.55,2023-10-08,45.6,409 days,4.710000%,4.710000%,Rise by 3.700000%,73.990000%
