Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2019-12-31,3.02,2024-12-31,2.25,1305 days,2018-12-31/2.61,-25.62%,-25.62%,Rise by -14.71%,-25.62%
