Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2024-11-18,23453.8,2025-04-04,22904.45,98 days,-2.340000%,-2.340000%,Rise by 5.600000%,-2.340000%,
Buy,2025-07-29,24821.1,2025-07-29,24821.1,0 days,0.00%,0.00%,Rise by 0%,-2.340000%,
