Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-06-01,0.8111,2022-01-05,0.8111,Buy,156 Days,-10.53,Rise by 6.16%,0.0%,0.0%
2022-07-01,0.7167,2022-09-16,0.7222,Buy,55 Days,-3.16,Rise by 0.0%,0.77%,0.77%
2022-08-01,0.6944,2022-09-16,0.7222,Buy,34 Days,-3.28,Rise by 3.21%,4.0%,4.77%
2023-02-01,0.7444,2023-09-06,0.6944,Buy,155 Days,-5.34,Rise by -10.44%,-6.72%,-1.95%
2023-12-01,0.6556,2024-02-12,0.6778,Buy,51 Days,-5.49,Rise by 4.23%,3.39%,1.44%
2025-04-01,1.385,2025-09-17,1.76,Buy,121 Days,-9.21,Rise by 0.36%,27.08%,28.52%
2025-05-01,1.34,2025-09-17,1.76,Buy,99 Days,-10.76,Rise by 8.21%,31.34%,59.86%
