Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2001-10-31,33.5600,2003-10-31,36.9600,522 days,10.13%,10.1311%,Rise by 6.79%,10.1311%
Buy,2008-12-31,38.3200,2010-11-30,41.0800,499 days,7.20%,7.2025%,Rise by 6.68%,17.3336%
Buy,2022-10-31,49.9900,2022-11-30,55.8000,22 days,11.62%,11.6223%,Rise by 26.87%,28.9559%
