Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-01-20,15.4212,2021-01-20,15.4212,2020-11-04-2021-01-08,10.5191-17.0176,Buy,0 days,0.0%,Rise by 0%,0.0%,
2021-03-18,18.1342,2021-03-25,18.8296,2021-01-08-2021-01-29,14.6768-16.3859,Sell,5 days,-3.83%,Fall by 4.42%,-3.83%,
2021-03-25,18.8296,2022-03-11,38.0167,2021-01-29-2021-03-11,14.0402-20.1028,Buy,251 days,101.9%,Rise by 10.72%,98.06%,
2021-07-16,20.0049,2021-07-19,19.192,2021-01-29-2021-06-15,14.0402-22.7032,Sell,1 days,4.06%,Fall by 0.46%,102.13%,
2021-07-19,19.192,2021-07-29,20.3183,2020-11-04-2021-06-15,10.5191-22.7032,Sell,8 days,-5.87%,Fall by 5.98%,96.26%,
2021-07-29,20.3183,2021-11-11,25.7297,2020-11-04-2021-06-15,10.5191-22.7032,Buy,75 days,26.63%,Rise by 5.5%,122.89%,
2021-08-17,19.7111,2021-08-19,19.1038,2021-06-15-2021-07-19,19.667-22.3653,Sell,2 days,3.08%,Fall by -5.67%,125.97%,
2021-08-23,19.9265,2022-02-23,32.5759,2021-01-29-2021-06-15,14.0402-22.7032,Buy,132 days,63.48%,Rise by 29.21%,189.45%,
2021-09-10,20.8423,2021-09-20,20.1861,2021-06-15-2021-08-19,19.1185-22.3653,Sell,6 days,3.15%,Fall by -23.87%,192.6%,
2021-12-14,24.8531,2021-12-22,25.4212,2021-11-08-2021-11-22,25.5828-26.4691,Sell,6 days,-2.29%,Fall by -54.07%,190.32%,
2022-01-25,31.3369,2022-02-28,34.6768,2021-11-08-2021-12-20,24.4858-26.4691,Sell,24 days,-10.66%,Fall by -6.0%,179.66%,
2022-05-12,36.7581,2022-05-25,40.7933,2021-08-19-2022-04-21,18.5211-43.1832,Sell,9 days,-10.98%,Fall by 13.58%,168.68%,
2022-05-16,39.618,2022-05-16,39.618,2021-01-29-2022-04-21,14.0402-43.1832,Buy,0 days,0.0%,Rise by 0%,168.68%,
2022-06-07,42.1058,2022-06-09,41.4643,2022-04-21-2022-05-12,37.4486-40.6219,Sell,2 days,1.52%,Fall by 23.7%,170.2%,
2022-06-16,35.2547,2022-06-17,33.4721,2021-01-29-2022-04-21,14.0402-43.1832,Sell,1 days,5.06%,Fall by 10.62%,175.26%,
2022-06-17,33.4721,2022-06-23,31.6357,2020-11-04-2022-04-21,10.5191-43.1832,Sell,4 days,5.49%,Fall by 5.43%,180.75%,
2022-06-27,33.6631,2023-11-09,43.895,2021-08-19-2022-04-21,18.5211-43.1832,Buy,358 days,30.4%,Rise by 2.75%,211.14%,
2022-08-08,33.0264,2022-08-23,36.335,2022-05-31-2022-07-14,29.9265-40.9941,Sell,11 days,-10.02%,Fall by 5.22%,201.12%,
2022-09-12,36.53,2022-09-12,36.53,2022-07-14-2022-08-29,28.7708-37.975,Buy,0 days,0.0%,Rise by 0%,201.12%,
2022-10-17,36.76,2022-10-26,40.76,2022-08-29-2022-09-26,32.245-36.76,Sell,7 days,-10.88%,Fall by 2.22%,190.24%,
2022-11-23,40.025,2022-11-23,40.025,2022-09-26-2022-11-04,30.615-42.125,Buy,0 days,0.0%,Rise by 0%,190.24%,
2023-01-09,36.94,2023-01-23,40.84,2022-11-04-2022-11-21,39.98-40.86,Sell,10 days,-10.56%,Fall by 8.81%,179.68%,
