Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2017-11-19,2.92,2018-02-11,2.8,2017-11-05,Buy,12 Weeks,-4.11%,Rise by 9.82%,186.52%,Normal Case
2017-12-31,2.9133,2018-04-01,2.665,2017-12-24,Buy,13 Weeks,-8.52%,Rise by -11.55%,178.0%,Normal Case
2018-02-04,3.0133,2018-09-16,2.0783,2018-01-21,Buy,32 Weeks,-31.03%,Rise by -11.56%,146.97%,Normal Case
2018-02-25,3.1233,2018-09-16,2.0783,2018-02-04,Buy,29 Weeks,-33.46%,Rise by -15.53%,113.51%,Normal Case
2018-08-19,1.865,2018-10-21,2.0617,2018-08-12,Buy,9 Weeks,10.55%,Rise by 34.05%,124.06%,Normal Case
2018-10-07,2.195,2018-12-16,2.4333,2018-09-23,Buy,10 Weeks,10.86%,Rise by 13.9%,134.91%,Normal Case
2018-10-28,2.1633,2019-03-17,2.0733,2018-10-21,Buy,20 Weeks,-4.16%,Rise by -13.02%,130.75%,Normal Case
2018-11-04,2.175,2019-03-17,2.0733,2018-10-14,Buy,19 Weeks,-4.68%,Rise by -13.49%,126.08%,Normal Case
2018-11-18,2.3433,2019-03-17,2.0733,2018-11-11,Buy,17 Weeks,-11.52%,Rise by -13.37%,114.55%,Normal Case
2018-11-25,2.3717,2019-03-17,2.0733,2018-09-16,Buy,16 Weeks,-12.58%,Rise by -14.9%,101.97%,Local Extrema Case
2018-11-25,2.3717,2019-03-17,2.0733,2018-11-18,Buy,16 Weeks,-12.58%,Rise by -14.9%,89.39%,Normal Case
2019-06-02,1.9333,2019-08-11,1.8517,2019-05-26,Buy,10 Weeks,-4.22%,Rise by 11.3%,85.17%,Normal Case
2019-08-04,1.995,2020-02-02,1.7333,2019-07-14,Buy,26 Weeks,-13.12%,Rise by -12.78%,72.05%,Normal Case
2020-01-05,1.665,2020-03-08,1.995,2019-12-29,Buy,9 Weeks,19.82%,Rise by 34.23%,91.87%,Normal Case
2020-03-01,2.0283,2020-05-17,1.8667,2019-12-08,Buy,11 Weeks,-7.97%,Rise by -10.43%,83.9%,Local Extrema Case
2020-03-01,2.0283,2020-05-17,1.8667,2020-02-23,Buy,11 Weeks,-7.97%,Rise by -10.43%,75.94%,Normal Case
2020-04-26,1.8667,2020-08-02,3.1483,2020-02-02,Buy,14 Weeks,68.66%,Rise by 355.98%,144.59%,Local Extrema Case
2020-05-10,2.0183,2020-08-02,3.1483,2020-05-03,Buy,12 Weeks,55.99%,Rise by 321.73%,200.58%,Normal Case
2020-06-14,2.1967,2020-12-13,7.385,2020-06-07,Buy,26 Weeks,236.19%,Rise by 287.48%,436.77%,Normal Case
2020-06-21,2.525,2020-12-13,7.385,2020-06-14,Buy,25 Weeks,192.48%,Rise by 237.1%,629.24%,Normal Case
2020-07-05,2.5767,2020-12-13,7.385,2020-06-28,Buy,23 Weeks,186.61%,Rise by 230.33%,815.85%,Normal Case
2020-09-06,3.4883,2020-12-13,7.385,2020-08-30,Buy,14 Weeks,111.71%,Rise by 144.01%,927.56%,Normal Case
2020-09-13,3.7,2020-12-13,7.385,2020-09-06,Buy,13 Weeks,99.59%,Rise by 130.05%,1027.15%,Normal Case
2020-09-20,4.695,2020-12-13,7.385,2020-09-13,Buy,12 Weeks,57.29%,Rise by 81.29%,1084.45%,Normal Case
2020-09-27,4.4433,2020-12-13,7.385,2020-09-20,Buy,11 Weeks,66.21%,Rise by 156.6%,1150.65%,Normal Case
2020-11-01,6.7817,2021-02-14,11.4017,2020-10-25,Buy,15 Weeks,68.12%,Rise by 68.12%,1218.78%,Normal Case
2020-12-27,8.15,2021-07-18,8.9783,2020-12-20,Buy,29 Weeks,10.16%,Rise by 39.9%,1228.94%,Normal Case
2021-01-10,10.4517,2021-07-18,8.9783,2021-01-03,Buy,27 Weeks,-14.1%,Rise by -17.78%,1214.84%,Normal Case
2021-01-31,10.0967,2021-07-18,8.9783,2021-01-24,Buy,24 Weeks,-11.08%,Rise by -20.24%,1203.77%,Normal Case
2021-05-23,7.1517,2021-08-22,10.8933,2021-05-09,Buy,13 Weeks,52.32%,Rise by 63.25%,1256.08%,Normal Case
2021-06-06,8.3367,2021-08-22,10.8933,2021-05-30,Buy,11 Weeks,30.67%,Rise by 40.04%,1286.75%,Normal Case
2021-06-20,9.925,2021-08-22,10.8933,2021-06-13,Buy,9 Weeks,9.76%,Rise by 17.63%,1296.51%,Normal Case
2021-08-22,10.8933,2021-11-14,12.8583,2021-08-01,Buy,12 Weeks,18.04%,Rise by 20.79%,1314.54%,Normal Case
2021-09-12,11.0383,2021-11-14,12.8583,2021-09-05,Buy,9 Weeks,16.49%,Rise by 19.21%,1331.03%,Normal Case
2021-10-03,10.295,2021-12-12,12.445,2021-09-26,Buy,10 Weeks,20.88%,Rise by -13.16%,1351.92%,Normal Case
2021-10-10,10.5983,2021-12-12,12.445,2021-10-03,Buy,9 Weeks,17.42%,Rise by -11.54%,1369.34%,Normal Case
2021-11-28,12.8567,2022-04-24,9.685,2021-11-21,Buy,21 Weeks,-24.67%,Rise by -11.89%,1344.67%,Normal Case
2022-01-23,10.8783,2022-04-24,9.685,2022-01-16,Buy,13 Weeks,-10.97%,Rise by -27.3%,1333.7%,Normal Case
2022-02-13,9.73,2022-04-24,9.685,2022-02-06,Buy,10 Weeks,-0.46%,Rise by 41.3%,1333.24%,Normal Case
2022-02-20,10.33,2022-04-24,9.685,2022-02-13,Buy,9 Weeks,-6.24%,Rise by 33.09%,1327.0%,Normal Case
2022-04-10,10.015,2022-07-24,11.905,2022-04-03,Buy,15 Weeks,18.87%,Rise by 37.28%,1345.87%,Normal Case
2022-04-24,9.685,2022-07-24,11.905,2022-04-17,Buy,13 Weeks,22.92%,Rise by 41.95%,1368.79%,Normal Case
2022-05-08,9.5267,2022-07-24,11.905,2022-01-30,Buy,11 Weeks,24.96%,Rise by 44.31%,1393.75%,Local Extrema Case
2022-05-08,9.5267,2022-07-24,11.905,2022-05-01,Buy,11 Weeks,24.96%,Rise by 44.31%,1418.72%,Normal Case
2022-05-22,11.0967,2022-07-24,11.905,2022-05-15,Buy,9 Weeks,7.28%,Rise by 23.9%,1426.0%,Normal Case
2022-05-29,11.605,2023-01-01,8.19,2022-03-20,Buy,31 Weeks,-29.43%,Rise by -21.23%,1396.58%,Local Extrema Case
2022-05-29,11.605,2023-01-01,8.19,2022-05-08,Buy,31 Weeks,-29.43%,Rise by -21.23%,1367.15%,Normal Case
2022-06-12,13.0467,2023-01-01,8.19,2022-06-05,Buy,29 Weeks,-37.23%,Rise by -10.9%,1329.92%,Normal Case
2022-06-26,13.15,2023-01-01,8.19,2022-06-12,Buy,27 Weeks,-37.72%,Rise by -11.6%,1292.2%,Normal Case
2022-09-11,9.4333,2023-01-01,8.19,2022-09-04,Buy,16 Weeks,-13.18%,Rise by -22.49%,1279.02%,Normal Case
2022-11-06,8.1233,2023-02-19,9.765,2022-10-30,Buy,15 Weeks,20.21%,Rise by 32.15%,1299.23%,Normal Case
2022-12-11,8.9883,2023-02-19,9.765,2022-12-04,Buy,10 Weeks,8.64%,Rise by 19.43%,1307.88%,Normal Case
2022-12-18,8.8017,2023-02-19,9.765,2022-12-11,Buy,9 Weeks,10.94%,Rise by 21.97%,1318.82%,Normal Case
2023-04-30,10.1083,2023-07-02,10.6917,2023-04-23,Buy,9 Weeks,5.77%,Rise by 16.29%,1324.59%,Normal Case
2023-05-07,10.0667,2023-08-20,9.375,2023-04-30,Buy,15 Weeks,-6.87%,Rise by 16.77%,1317.72%,Normal Case
2023-08-06,11.38,2024-04-07,8.49,2023-07-30,Buy,35 Weeks,-25.4%,Rise by -11.79%,1292.32%,Normal Case
2023-09-24,10.4633,2024-04-07,8.49,2023-09-03,Buy,28 Weeks,-18.86%,Rise by 0.57%,1273.47%,Normal Case
2023-10-22,10.3317,2024-04-07,8.49,2023-10-15,Buy,24 Weeks,-17.83%,Rise by -13.21%,1255.64%,Normal Case
2023-11-05,10.3717,2024-04-07,8.49,2023-08-27,Buy,22 Weeks,-18.14%,Rise by -15.3%,1237.5%,Local Extrema Case
2024-01-07,8.895,2024-04-07,8.49,2023-12-24,Buy,13 Weeks,-4.55%,Rise by -11.88%,1232.94%,Normal Case
2024-01-14,8.98,2024-04-07,8.49,2023-12-31,Buy,12 Weeks,-5.46%,Rise by -11.36%,1227.49%,Normal Case
2024-04-14,8.7633,2024-07-28,10.115,2024-04-07,Buy,15 Weeks,15.42%,Rise by 19.91%,1242.91%,Normal Case
2024-05-05,9.6917,2024-07-28,10.115,2024-04-14,Buy,12 Weeks,4.37%,Rise by 8.43%,1247.28%,Normal Case
2024-06-09,9.605,2024-10-27,12.5217,2024-05-26,Buy,20 Weeks,30.37%,Rise by 34.98%,1277.65%,Normal Case
2024-07-21,10.3417,2024-10-27,12.5217,2024-07-14,Buy,14 Weeks,21.08%,Rise by 25.37%,1298.73%,Normal Case
2024-07-28,10.115,2024-10-27,12.5217,2024-07-07,Buy,13 Weeks,23.79%,Rise by 28.18%,1322.52%,Normal Case
2024-08-11,9.165,2024-10-27,12.5217,2024-06-02,Buy,11 Weeks,36.63%,Rise by 41.46%,1359.14%,Local Extrema Case
2024-09-08,9.975,2025-03-16,16.6817,2024-09-01,Buy,27 Weeks,67.24%,Rise by 73.77%,1426.38%,Normal Case
2024-10-06,12.965,2025-03-16,16.6817,2024-09-29,Buy,23 Weeks,28.67%,Rise by -14.15%,1455.05%,Normal Case
2024-10-27,12.5217,2025-03-16,16.6817,2024-10-20,Buy,20 Weeks,33.22%,Rise by -10.37%,1488.27%,Normal Case
2024-12-15,11.53,2025-03-16,16.6817,2024-12-08,Buy,13 Weeks,44.68%,Rise by 50.33%,1532.95%,Normal Case
2024-12-29,11.6733,2025-03-16,16.6817,2024-12-15,Buy,11 Weeks,42.9%,Rise by 48.49%,1575.85%,Normal Case
2025-02-02,11.68,2025-04-06,14.6933,2025-01-26,Buy,9 Weeks,25.8%,Rise by 48.4%,1601.65%,Normal Case
2025-02-09,14.0883,2025-06-08,17.395,2025-02-02,Buy,17 Weeks,23.47%,Rise by 23.03%,1625.12%,Normal Case
2025-03-02,15.97,2025-06-08,17.395,2025-02-23,Buy,14 Weeks,8.92%,Rise by 23.43%,1634.05%,Normal Case
2025-03-09,15.0617,2025-06-08,17.395,2024-12-01,Buy,13 Weeks,15.49%,Rise by 30.87%,1649.54%,Local Extrema Case
2025-03-09,15.0617,2025-06-08,17.395,2025-02-16,Buy,13 Weeks,15.49%,Rise by 30.87%,1665.03%,Normal Case
2025-03-16,16.6817,2025-06-08,17.395,2025-03-09,Buy,12 Weeks,4.28%,Rise by 18.16%,1669.31%,Normal Case
2025-03-30,17.3333,2025-06-08,17.395,2025-01-19,Buy,10 Weeks,0.36%,Rise by 13.72%,1669.66%,Local Extrema Case
2025-03-30,17.3333,2025-06-08,17.395,2025-03-23,Buy,10 Weeks,0.36%,Rise by 13.72%,1670.02%,Normal Case
2025-05-25,19.7117,2025-05-25,19.7117,2025-05-18,Buy,0 Weeks,0.0%,Rise by 0%,1670.02%,Normal Case
2025-08-24,14.84,2025-08-24,14.84,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,1670.02%,Normal Case
2025-10-19,13.64,2025-10-19,13.64,2016-04-10,Buy,0 Weeks,0.0%,Rise by 0%,1670.02%,Tangent Case
