Symbol,Target for which Price has achieved over 90 percent of gain %,Current Trading Date/Price[$],Entry Signal Date/Price[$],Number of Trades/Historic Win Rate [%],Next Two Target % from Latest Trading Price,"% Gain, Holding Period (days)",Backtested Returns(Win Trades) [%] (Best/Worst/Avg),Remaining Potential Exit Prices [$],Interval,Function,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),SignalType
NZDUSD=X,0.5715 (Historic Rise or Fall to Pivot),2025-10-16 (Price: 0.5716),2025-10-09 (Price: 0.5783),58/87.93%,-3.62%/-1.49%,"1.16%, 5 days",4.16%/0.03%/2.62%,0.5631 (Avg % Gain of Historic Winning trades)/0.57 (Exit Rule)/0.5509 (Horizontal),Daily,FRACTAL TRACK,65.0%/80/9 days (Across ALL Assets),31.9%/163/61 days (Across ALL Assets),target
