Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2021-09-15 - 2021-09-20,3 days,2021-09-24,146.55,2021-10-14,150.49,14 days,-2.7%,Fall by -9.89%,-1.0%
Sell,2021-10-18 - 2021-10-25,5 days,2021-10-28,164.14,2021-11-11,163.43,10 days,0.4%,Fall by 1.88%,-0.6%
Buy,2022-01-05 - 2022-01-11,4 days,2022-01-17,155.27,2022-03-10,163.16,38 days,5.1%,Rise by 3.72%,4.5%
Sell,2022-03-28 - 2022-03-29,1 days,2022-04-04,162.46,2022-04-05,161.02,1 days,0.9%,Fall by 11.17%,5.4%
Buy,2022-05-10 - 2022-05-25,11 days,2022-06-03,147.66,2022-08-05,164.33,45 days,11.3%,Rise by 11.9%,16.7%
Sell,2022-07-06 - 2022-07-19,9 days,2022-08-03,160.58,2022-08-16,164.98,9 days,-2.7%,Fall by 4.71%,13.9%
Sell,2022-08-17 - 2022-08-18,1 days,2022-08-23,161.36,2022-09-07,155.53,11 days,3.6%,Fall by 8.39%,17.5%
Sell,2022-10-26 - 2022-11-01,4 days,2022-11-15,161.27,2022-11-18,166.49,3 days,-3.2%,Fall by 0.47%,14.3%
Sell,2022-11-22 - 2022-11-30,6 days,2022-12-15,168.23,2022-12-21,165.09,4 days,1.9%,Fall by 4.58%,16.2%
Buy,2023-01-27 - 2023-02-09,9 days,2023-02-13,160.89,2023-10-18,144.51,177 days,-10.2%,Rise by 1.06%,6.0%
Buy,2023-02-24 - 2023-02-28,2 days,2023-03-02,160.22,2023-04-24,168.27,37 days,5.0%,Rise by 5.02%,11.0%
Sell,2023-03-06 - 2023-03-10,4 days,2023-03-15,158.51,2023-03-16,162.59,1 days,-2.6%,Fall by 3.94%,8.4%
Sell,2023-04-14 - 2023-04-17,1 days,2023-04-26,159.24,2023-05-12,163.41,12 days,-2.6%,Fall by 4.38%,5.8%
Buy,2023-04-28 - 2023-05-03,3 days,2023-05-05,163.07,2023-09-27,146.74,103 days,-10.0%,Rise by -1.43%,-4.2%
Buy,2023-07-11 - 2023-07-12,1 days,2023-07-24,156.72,2023-12-22,165.67,109 days,5.7%,Rise by 0.48%,1.5%
Buy,2023-10-03 - 2023-10-20,13 days,2023-10-26,144.65,2023-12-19,163.89,38 days,13.3%,Rise by 9.33%,14.8%
Sell,2023-11-14 - 2023-11-15,1 days,2023-11-21,156.78,2023-11-29,155.53,6 days,0.8%,Fall by -9.44%,15.6%
Sell,2023-12-13 - 2023-12-14,1 days,2023-12-29,166.55,2024-02-05,171.11,26 days,-2.7%,Fall by -3.02%,12.9%
Buy,2024-06-27 - 2024-07-24,19 days,2024-08-09,152.21,2025-04-07,135.0,171 days,-11.3%,Rise by 7.66%,1.6%
Sell,2024-09-16 - 2024-09-17,1 days,2024-09-23,158.17,2024-09-26,157.3,3 days,0.6%,Fall by 5.04%,2.1%
Buy,2024-10-04 - 2024-10-24,14 days,2024-10-28,154.5,2025-03-11,137.5,96 days,-11.0%,Rise by 1.19%,-8.9%
Sell,2024-10-15 - 2024-10-16,1 days,2024-10-21,155.35,2024-10-23,155.07,2 days,0.2%,Fall by 4.04%,-8.7%
Buy,2024-11-01 - 2024-11-05,2 days,2024-11-14,154.75,2025-03-11,137.5,83 days,-11.1%,Rise by -3.16%,-19.8%
Buy,2024-12-17 - 2024-12-20,3 days,2025-01-14,143.91,2025-01-23,152.71,7 days,6.1%,Rise by -0.26%,-13.7%
Buy,2025-02-26 - 2025-03-03,3 days,2025-03-05,143.55,2025-05-15,150.95,51 days,5.2%,Rise by -0.01%,-8.6%
Buy,2025-03-05 - 2025-03-12,5 days,2025-03-14,140.3,2025-05-14,148.7,43 days,6.0%,Rise by 2.3%,-2.6%
Buy,2025-06-03 - 2025-06-09,4 days,2025-06-12,143.24,2025-08-01,128.04,36 days,-10.6%,Rise by 1.17%,-13.2%
Buy,2025-06-19 - 2025-06-25,4 days,2025-07-08,143.66,2025-08-01,128.04,18 days,-10.9%,Rise by -10.87%,-24.1%
Buy,2025-08-01 - 2025-08-08,5 days,2025-08-12,129.27,2025-10-15,136.43,46 days,5.5%,Rise by 5.54%,-18.5%
Sell,2025-10-07 - 2025-10-10,3 days,2025-10-27,132.66,2025-10-30,130.55,3 days,1.6%,Fall by -1.38%,-16.9%
