Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2019-12-31,37.5200,2020-08-31,45.3000,174 days,20.74%,20.7356%,Rise by -10.71%,20.7356%,
Buy,2022-05-31,36.0600,2022-08-31,39.9900,66 days,10.90%,10.8985%,Rise by 89.18%,31.6341%,
