Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-02-25,28.76,2021-05-05,34.55,48 days,20.130000%,20.130000%,Rise by 26.770000%,20.130000%
Buy,2021-05-28,29.21,2021-11-12,30.53,119 days,4.520000%,4.520000%,Rise by 9.890000%,24.650000%
Buy,2022-01-21,29.35,2022-07-19,20.42,126 days,-30.430000%,-30.430000%,Rise by 3.540000%,-5.770000%
Buy,2022-08-23,19.95,2022-12-14,22.22,80 days,11.380000%,11.380000%,Rise by 2.860000%,5.600000%
Buy,2023-03-15,25.1,2023-12-21,23.75,200 days,-5.380000%,-5.380000%,Rise by 7.570000%,0.230000%
Buy,2024-01-18,23.39,2024-02-12,23.77,16 days,1.620000%,1.620000%,Rise by 6.670000%,1.850000%
Buy,2024-05-28,27.66,2024-06-25,30.23,19 days,9.290000%,9.290000%,Rise by 12.260000%,11.140000%
Buy,2025-02-05,34.6,2025-02-05,34.6,0 days,0.00%,0.00%,Rise by 0%,11.140000%
