Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-08-31,2.23,2016-11-30,8.18,1369 days,266.820000%,266.820000%,Rise by -11.660000%,266.820000%
Buy,2022-05-31,21.0,2022-05-31,21.0,0 days,0.00%,0.00%,Rise by 0%,266.820000%
