Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2019-09-22,13.52,2019-09-29,13.08,2016-06-12-2019-08-04,1.38-18.04,Sell,4 days,3.25%,Fall by -43.73%,371.92%,
2019-11-24,14.94,2020-09-13,17.91,2018-10-14-2019-08-04,8.67-18.04,Buy,209 days,19.88%,Rise by -18.26%,391.8%,
2020-02-23,16.38,2020-07-12,20.53,2015-02-08-2019-08-04,0.46-18.04,Buy,99 days,25.34%,Rise by -11.01%,417.14%,
2020-03-29,16.46,2020-09-13,17.91,2016-06-12-2019-08-04,1.38-18.04,Buy,119 days,8.81%,Rise by -18.26%,425.95%,
2020-09-06,18.27,2020-09-20,17.7,2018-10-14-2020-08-23,8.67-21.74,Sell,9 days,3.12%,Fall by 16.33%,429.07%,
2020-09-13,17.91,2020-10-04,15.2,2019-11-10-2020-08-23,12.19-21.74,Sell,14 days,15.13%,Fall by 27.63%,444.2%,
2020-09-27,18.44,2020-10-04,15.2,2019-08-04-2019-11-10,13.1-17.3,Sell,4 days,17.57%,Fall by 27.63%,461.77%,
2020-10-04,15.2,2020-11-01,14.64,2016-06-12-2020-08-23,1.38-21.74,Sell,19 days,3.68%,Fall by 24.86%,465.45%,
2020-11-22,14.59,2020-11-22,14.59,2019-11-10-2020-08-23,12.19-21.74,Buy,0 days,0.0%,Rise by 0%,465.45%,
2021-03-14,9.44,2021-03-14,9.44,2010-03-28-2018-02-25,0.076-14.62,Buy,0 days,0.0%,Rise by 0%,465.45%,
2022-05-29,4.69,2022-05-29,4.69,2016-06-12-2018-02-25,1.38-14.62,Buy,0 days,0.0%,Rise by 0%,465.45%,
2022-08-07,5.58,2022-08-07,5.58,2010-03-28-2020-08-23,0.076-21.74,Buy,0 days,0.0%,Rise by 0%,465.45%,
2022-10-16,5.95,2022-11-20,6.5,2022-02-27-2022-05-15,4.64-5.7,Sell,24 days,-9.24%,Fall by 12.15%,456.21%,
2023-02-26,6.97,2023-03-26,6.31,2022-05-15-2023-02-26,4.2-7.83,Sell,19 days,9.47%,Fall by 10.78%,465.68%,
2023-04-02,6.24,2023-04-23,6.28,2021-10-24-2022-05-15,4.64-6.91,Sell,14 days,-0.64%,Fall by 10.35%,465.04%,
2023-05-28,5.73,2024-07-07,7.35,2022-05-15-2023-02-26,4.2-7.83,Buy,289 days,28.27%,Rise by -14.01%,493.31%,
2023-07-16,5.53,2023-08-20,5.35,2018-09-02-2022-05-15,4.64-11.84,Sell,24 days,3.25%,Fall by 17.57%,496.56%,
2024-05-05,6.57,2024-05-19,7.29,2022-02-27-2023-11-19,4.39-5.7,Sell,9 days,-10.96%,Fall by 13.31%,485.61%,
2024-07-07,7.35,2024-07-14,7.58,2023-02-26-2023-11-19,4.39-6.69,Sell,4 days,-3.13%,Fall by 19.79%,482.48%,
2024-09-08,6.04,2024-09-22,5.85,2022-05-15-2024-08-04,4.2-8.05,Sell,9 days,3.15%,Fall by 8.72%,485.62%,
2024-10-13,7.17,2025-06-22,8.87,2022-05-15-2024-08-04,4.2-8.05,Buy,179 days,23.71%,Rise by 20.63%,509.33%,
2024-10-27,6.36,2024-11-10,5.83,2023-11-19-2024-08-04,4.0-8.05,Sell,9 days,8.33%,Fall by -3.77%,517.67%,
2024-11-17,5.34,2024-11-24,6.29,2019-08-04-2023-11-19,4.39-17.3,Sell,4 days,-17.79%,Fall by 3.82%,499.88%,
2025-02-02,6.44,2025-02-02,6.44,2015-02-08-2018-02-25,0.46-14.62,Buy,0 days,0.0%,Rise by 0%,499.88%,
2025-03-30,8.8,2025-06-22,8.87,2024-11-17-2025-03-23,5.22-10.1,Sell,59 days,-0.8%,Fall by -21.76%,499.08%,
2025-04-06,8.54,2025-04-27,8.89,2023-11-19-2025-03-23,4.0-10.1,Sell,14 days,-4.1%,Fall by 10.24%,494.98%,
2025-04-27,8.89,2025-06-29,8.41,2024-08-04-2024-11-17,5.86-7.59,Sell,44 days,5.4%,Fall by -28.42%,500.38%,
2025-06-15,8.7,2025-06-15,8.7,2020-08-23-2022-01-30,5.9-19.92,Sell,0 days,-0.0%,Fall by 0%,500.38%,
2025-06-22,8.87,2025-06-22,8.87,2024-11-17-2025-03-23,5.22-10.1,Buy,0 days,0.0%,Rise by 0%,500.38%,
2025-10-05,10.05,2025-10-05,10.05,2020-08-23-2023-11-19,4.39-19.92,Sell,0 days,-0.0%,Fall by 0%,500.38%,
2025-10-12,10.21,2025-10-12,10.21,2024-11-17-2025-08-31,5.22-10.85,Buy,0 days,0.0%,Rise by 0%,500.38%,
