Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-06-08,119.62,2022-07-29,89.37,37 days,2022-04-04/117.5,-25.29%,-25.29%,Rise by 2.32%,-25.29%
Buy,2023-07-13,96.61,2023-11-28,76.74,98 days,2023-04-17/96.42,-20.57%,-20.57%,Rise by 5.74%,-45.86%
Buy,2024-05-02,80.33,2025-02-20,135.97,210 days,2024-02-06/78.23,69.26%,69.26%,Rise by 10.22%,23.41%
Buy,2025-08-13,126.86,2025-08-13,126.86,0 days,2025-05-20/125.16,0.00%,0.00%,Rise by 0%,23.41%
