Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-01-01,43.58,2017-04-02,39.1,2016-12-25,Buy,13 Weeks,-10.28%,Rise by -2.71%,-152.7%,Normal Case,
2017-01-29,40.02,2017-04-02,39.1,2017-01-22,Buy,9 Weeks,-2.3%,Rise by 14.09%,-155.0%,Normal Case,
2017-03-19,41.57,2017-05-21,43.6,2017-03-05,Buy,9 Weeks,4.88%,Rise by 9.84%,-150.11%,Normal Case,
2017-04-02,39.1,2017-06-18,43.13,2017-03-26,Buy,11 Weeks,10.31%,Rise by 16.78%,-139.81%,Normal Case,
2017-04-16,42.36,2017-06-18,43.13,2017-04-09,Buy,9 Weeks,1.82%,Rise by 7.79%,-137.99%,Normal Case,
2017-05-21,43.6,2017-11-12,49.56,2017-05-07,Buy,25 Weeks,13.67%,Rise by 16.54%,-124.32%,Normal Case,
2017-07-02,44.26,2017-11-12,49.56,2017-06-25,Buy,19 Weeks,11.97%,Rise by 14.8%,-112.34%,Normal Case,
2017-08-20,44.9,2017-11-12,49.56,2017-08-13,Buy,12 Weeks,10.38%,Rise by 13.16%,-101.96%,Normal Case,
2017-10-29,49.99,2018-02-18,48.24,2017-10-22,Buy,16 Weeks,-3.5%,Rise by 2.16%,-105.47%,Normal Case,
2017-11-19,50.81,2018-02-18,48.24,2017-11-12,Buy,13 Weeks,-5.06%,Rise by 0.51%,-110.52%,Normal Case,
2017-12-31,50.5,2018-05-20,45.6,2017-12-24,Buy,20 Weeks,-9.7%,Rise by -10.2%,-120.23%,Normal Case,
2018-02-18,48.24,2018-05-20,45.6,2018-02-04,Buy,13 Weeks,-5.47%,Rise by -1.68%,-125.7%,Normal Case,
2018-03-25,44.98,2018-07-15,47.5,2018-03-18,Buy,16 Weeks,5.6%,Rise by 6.47%,-120.1%,Normal Case,
2018-04-08,45.29,2018-07-15,47.5,2018-03-25,Buy,14 Weeks,4.88%,Rise by 5.74%,-115.22%,Normal Case,
2018-04-29,46.02,2018-07-15,47.5,2018-04-22,Buy,11 Weeks,3.22%,Rise by 4.06%,-112.0%,Normal Case,
2018-06-03,46.22,2019-02-17,42.07,2018-05-27,Buy,37 Weeks,-8.98%,Rise by -11.27%,-120.98%,Normal Case,
2018-07-01,47.89,2019-02-17,42.07,2018-06-24,Buy,33 Weeks,-12.15%,Rise by -10.04%,-133.13%,Normal Case,
2018-10-28,43.12,2019-02-17,42.07,2018-10-21,Buy,16 Weeks,-2.44%,Rise by -12.43%,-135.57%,Normal Case,
2018-12-23,38.12,2019-04-28,45.56,2018-12-16,Buy,18 Weeks,19.52%,Rise by 12.33%,-116.05%,Normal Case,
2019-03-31,45.16,2019-07-07,47.83,2019-03-24,Buy,14 Weeks,5.91%,Rise by 1.26%,-110.14%,Normal Case,
2019-05-12,45.51,2019-07-28,42.35,2019-04-28,Buy,11 Weeks,-6.94%,Rise by -11.47%,-117.08%,Normal Case,
2019-05-26,45.43,2019-07-28,42.35,2019-05-12,Buy,9 Weeks,-6.78%,Rise by -11.31%,-123.86%,Normal Case,
2019-06-09,45.05,2019-10-06,38.22,2019-06-02,Buy,17 Weeks,-15.16%,Rise by -10.57%,-139.02%,Normal Case,
2019-09-29,38.71,2019-12-01,38.09,2019-09-15,Buy,9 Weeks,-1.6%,Rise by -11.93%,-140.62%,Normal Case,
2020-04-05,29.82,2020-07-05,34.59,2020-03-15,Buy,13 Weeks,16.0%,Rise by 19.68%,-124.63%,Normal Case,
2020-05-10,33.03,2020-09-06,45.33,2020-05-03,Buy,17 Weeks,37.24%,Rise by 41.57%,-87.39%,Normal Case,
2020-06-21,34.6,2020-09-06,45.33,2020-06-14,Buy,11 Weeks,31.01%,Rise by 35.14%,-56.38%,Normal Case,
2020-06-28,34.0,2020-09-06,45.33,2020-06-07,Buy,10 Weeks,33.32%,Rise by 37.53%,-23.05%,Normal Case,
2020-09-20,44.89,2021-01-24,46.34,2020-09-13,Buy,18 Weeks,3.23%,Rise by 6.37%,-19.82%,Normal Case,
2020-10-25,45.3,2021-01-24,46.34,2020-10-18,Buy,13 Weeks,2.3%,Rise by 5.41%,-17.53%,Normal Case,
2020-12-27,46.9,2021-03-28,50.46,2020-12-20,Buy,13 Weeks,7.59%,Rise by 13.07%,-9.94%,Normal Case,
2021-01-31,45.96,2021-05-23,47.32,2021-01-24,Buy,16 Weeks,2.96%,Rise by 15.38%,-6.98%,Normal Case,
2021-03-07,48.16,2021-05-23,47.32,2021-02-28,Buy,11 Weeks,-1.74%,Rise by -10.63%,-8.72%,Normal Case,
2021-03-14,49.38,2021-05-23,47.32,2021-02-21,Buy,10 Weeks,-4.17%,Rise by -10.67%,-12.89%,Normal Case,
2021-03-28,50.46,2021-10-10,41.1,2021-03-21,Buy,28 Weeks,-18.55%,Rise by -12.58%,-31.44%,Normal Case,
2021-06-06,47.02,2021-10-10,41.1,2021-05-30,Buy,18 Weeks,-12.59%,Rise by -11.06%,-44.03%,Normal Case,
2021-08-22,43.59,2021-11-14,42.77,2021-08-15,Buy,12 Weeks,-1.88%,Rise by 5.18%,-45.91%,Normal Case,
2021-09-12,42.45,2021-11-14,42.77,2016-01-17,Buy,9 Weeks,0.75%,Rise by -2.54%,-45.16%,Tangent Case,
2021-09-26,44.44,2022-02-27,39.88,2021-09-19,Buy,22 Weeks,-10.26%,Rise by -12.24%,-55.42%,Normal Case,
2021-12-12,41.05,2022-02-27,39.88,2021-11-28,Buy,11 Weeks,-2.85%,Rise by 0.78%,-58.27%,Normal Case,
2022-01-09,40.55,2022-09-04,40.03,2022-01-02,Buy,34 Weeks,-1.28%,Rise by -12.45%,-59.55%,Normal Case,
2022-02-13,41.37,2022-09-04,40.03,2021-10-10,Buy,29 Weeks,-3.24%,Rise by -10.56%,-62.79%,Local Extrema Case,
2022-02-13,41.37,2022-09-04,40.03,2022-02-06,Buy,29 Weeks,-3.24%,Rise by -10.56%,-66.03%,Normal Case,
2022-02-20,40.55,2022-09-04,40.03,2022-02-13,Buy,28 Weeks,-1.28%,Rise by -12.45%,-67.31%,Normal Case,
2022-04-17,38.6,2022-09-04,40.03,2022-04-10,Buy,20 Weeks,3.7%,Rise by -16.19%,-63.61%,Normal Case,
2022-05-08,34.85,2022-09-04,40.03,2022-05-01,Buy,17 Weeks,14.86%,Rise by -10.24%,-48.75%,Normal Case,
2022-05-22,35.0,2022-09-04,40.03,2022-05-15,Buy,15 Weeks,14.37%,Rise by 17.71%,-34.38%,Normal Case,
2022-05-29,35.68,2022-09-04,40.03,2022-05-08,Buy,14 Weeks,12.19%,Rise by 15.47%,-22.18%,Normal Case,
2022-07-17,32.82,2022-10-02,38.78,2022-07-10,Buy,11 Weeks,18.16%,Rise by 25.53%,-4.02%,Normal Case,
2022-08-28,41.08,2023-01-01,48.52,2022-08-14,Buy,18 Weeks,18.11%,Rise by 19.23%,14.09%,Normal Case,
2022-09-11,41.2,2023-01-01,48.52,2022-09-04,Buy,16 Weeks,17.77%,Rise by 18.88%,31.85%,Normal Case,
2022-09-18,40.97,2023-01-01,48.52,2022-09-11,Buy,15 Weeks,18.43%,Rise by 19.55%,50.28%,Normal Case,
2022-09-25,37.85,2023-01-01,48.52,2022-06-26,Buy,14 Weeks,28.19%,Rise by 29.41%,78.47%,Local Extrema Case,
2022-10-02,38.78,2023-01-01,48.52,2022-09-25,Buy,13 Weeks,25.12%,Rise by 26.3%,103.59%,Normal Case,
2022-10-16,41.07,2023-01-01,48.52,2022-10-09,Buy,11 Weeks,18.14%,Rise by 19.26%,121.73%,Normal Case,
2022-12-11,48.69,2023-03-26,50.27,2022-12-04,Buy,15 Weeks,3.25%,Rise by 13.51%,124.97%,Normal Case,
2022-12-25,47.87,2023-03-26,50.27,2022-12-18,Buy,13 Weeks,5.01%,Rise by 15.46%,129.99%,Normal Case,
2023-03-05,50.77,2023-07-23,68.07,2023-02-26,Buy,20 Weeks,34.08%,Rise by 34.37%,164.06%,Normal Case,
2023-03-12,55.27,2023-07-23,68.07,2023-03-05,Buy,19 Weeks,23.16%,Rise by 23.43%,187.22%,Normal Case,
2023-03-19,51.27,2023-07-23,68.07,2023-03-12,Buy,18 Weeks,32.77%,Rise by 33.06%,219.99%,Normal Case,
2023-04-30,53.02,2023-07-23,68.07,2023-04-23,Buy,12 Weeks,28.39%,Rise by 28.67%,248.37%,Normal Case,
2023-05-07,54.37,2023-07-23,68.07,2023-04-30,Buy,11 Weeks,25.2%,Rise by 25.47%,273.57%,Normal Case,
2023-05-28,60.08,2023-08-27,64.69,2023-05-21,Buy,13 Weeks,7.67%,Rise by 38.2%,281.25%,Normal Case,
2023-06-25,64.37,2023-08-27,64.69,2016-03-06,Buy,9 Weeks,0.5%,Rise by 28.99%,281.74%,Tangent Case,
2023-07-02,68.22,2023-12-03,78.3,2023-06-25,Buy,22 Weeks,14.78%,Rise by 21.71%,296.52%,Normal Case,
2023-08-13,68.1,2023-12-03,78.3,2023-08-06,Buy,16 Weeks,14.98%,Rise by 21.92%,311.5%,Normal Case,
2023-09-24,64.31,2023-12-03,78.3,2023-09-17,Buy,10 Weeks,21.75%,Rise by 29.11%,333.25%,Normal Case,
2023-10-08,64.66,2024-02-04,79.97,2023-10-01,Buy,17 Weeks,23.68%,Rise by 31.81%,356.93%,Normal Case,
2023-10-15,68.41,2024-02-04,79.97,2023-09-24,Buy,16 Weeks,16.9%,Rise by 24.59%,373.83%,Normal Case,
2023-10-22,72.69,2024-02-04,79.97,2023-10-15,Buy,15 Weeks,10.02%,Rise by 17.25%,383.84%,Normal Case,
2023-10-29,71.67,2024-02-04,79.97,2023-08-20,Buy,14 Weeks,11.58%,Rise by 18.92%,395.42%,Local Extrema Case,
2023-10-29,71.67,2024-02-04,79.97,2023-10-22,Buy,14 Weeks,11.58%,Rise by 18.92%,407.0%,Normal Case,
2024-01-07,76.14,2024-05-12,79.5,2023-12-24,Buy,18 Weeks,4.41%,Rise by 25.97%,411.42%,Normal Case,
2024-01-14,80.62,2024-05-12,79.5,2023-12-31,Buy,17 Weeks,-1.39%,Rise by -10.08%,410.03%,Normal Case,
2024-04-07,79.6,2024-08-11,89.31,2024-03-31,Buy,18 Weeks,12.2%,Rise by 20.49%,422.23%,Normal Case,
2024-04-14,79.6,2024-08-11,89.31,2024-04-07,Buy,17 Weeks,12.2%,Rise by 20.49%,434.42%,Normal Case,
2024-04-21,80.0,2024-08-11,89.31,2024-04-14,Buy,16 Weeks,11.64%,Rise by 19.89%,446.06%,Normal Case,
2024-06-02,81.36,2024-08-11,89.31,2024-05-19,Buy,10 Weeks,9.77%,Rise by 17.88%,455.83%,Normal Case,
2024-07-07,88.0,2024-10-06,91.33,2024-06-30,Buy,13 Weeks,3.78%,Rise by -17.76%,459.62%,Normal Case,
2024-07-21,93.5,2024-10-06,91.33,2024-07-14,Buy,11 Weeks,-2.32%,Rise by -22.6%,457.3%,Normal Case,
2024-07-28,95.91,2024-10-06,91.33,2024-07-21,Buy,10 Weeks,-4.78%,Rise by -10.11%,452.52%,Normal Case,
2024-08-11,89.31,2024-10-27,86.21,2024-05-05,Buy,11 Weeks,-3.47%,Rise by -18.97%,449.05%,Local Extrema Case,
2024-09-08,92.25,2025-01-26,73.51,2024-09-01,Buy,20 Weeks,-20.31%,Rise by -21.55%,428.73%,Normal Case,
2024-10-06,91.33,2025-01-26,73.51,2024-09-29,Buy,16 Weeks,-19.51%,Rise by -22.6%,409.22%,Normal Case,
2024-12-15,71.63,2025-08-03,78.81,2024-12-08,Buy,33 Weeks,10.02%,Rise by 14.62%,419.25%,Normal Case,
2025-01-05,73.5,2025-08-03,78.81,2024-12-29,Buy,30 Weeks,7.22%,Rise by -10.46%,426.47%,Normal Case,
2025-02-02,70.13,2025-08-03,78.81,2016-04-10,Buy,26 Weeks,12.38%,Rise by 17.07%,438.85%,Tangent Case,
2025-03-02,69.18,2025-08-03,78.81,2025-02-23,Buy,22 Weeks,13.92%,Rise by 18.68%,452.77%,Normal Case,
2025-03-16,67.54,2025-08-03,78.81,2025-03-09,Buy,20 Weeks,16.69%,Rise by 21.56%,469.46%,Normal Case,
2025-03-30,67.75,2025-08-03,78.81,2025-01-19,Buy,18 Weeks,16.32%,Rise by 21.18%,485.78%,Local Extrema Case,
2025-04-20,66.54,2025-08-03,78.81,2025-02-09,Buy,15 Weeks,18.44%,Rise by 23.38%,504.22%,Local Extrema Case,
2025-04-27,67.43,2025-08-03,78.81,2025-04-20,Buy,14 Weeks,16.88%,Rise by 21.76%,521.1%,Normal Case,
2025-05-25,75.25,2025-08-03,78.81,2025-05-18,Buy,10 Weeks,4.73%,Rise by 9.1%,525.83%,Normal Case,
2025-06-29,78.51,2025-11-02,79.61,2025-06-22,Buy,18 Weeks,1.4%,Rise by 1.4%,527.23%,Normal Case,
2025-08-24,78.13,2025-11-02,79.61,2025-08-17,Buy,10 Weeks,1.89%,Rise by 1.89%,529.12%,Normal Case,
2025-10-12,81.27,2025-10-12,81.27,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,529.12%,Normal Case,
