Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
DELTADRIFT,MCD,Long,Daily,2025-06-23,289.52,2025-07-01,297.49,2.7528322741088793,6,78.57,14,4
DELTADRIFT,MCD,Long,Daily,2025-06-12,303.16,2025-06-17,292.31,-3.5789682016097184,3,78.57,14,4
