Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-04-21,212.89,2023-04-21,212.89,2021-12-28-2022-11-04,91.39-345.2,Sell,0 days,-0.0%,Fall by 0%,48.94%,
2023-04-27,238.56,2024-02-07,469.59,2022-03-14-2022-04-05,185.82-236.86,Buy,204 days,96.84%,Rise by 9.07%,145.78%,
2023-05-09,233.37,2023-05-09,233.37,2020-11-04-2022-11-04,91.39-278.62,Sell,0 days,-0.0%,Fall by 0%,145.78%,
2023-06-13,271.32,2023-06-13,271.32,2022-05-04-2022-11-04,91.39-206.96,Sell,0 days,-0.0%,Fall by 0%,145.78%,
2023-07-03,286.02,2023-07-19,316.01,2021-07-06-2022-03-14,192.29-349.18,Sell,12 days,-10.49%,Fall by 10.37%,135.3%,
2023-07-26,298.57,2023-07-26,298.57,2021-09-01-2022-11-04,91.39-378.81,Sell,0 days,-0.0%,Fall by 0%,135.3%,
2023-08-17,285.09,2023-08-22,287.6,2022-03-14-2023-07-28,185.82-326.2,Sell,3 days,-0.88%,Fall by -2.83%,134.42%,
2023-08-22,287.6,2023-08-22,287.6,2022-11-04-2023-07-28,88.09-326.2,Buy,0 days,0.0%,Rise by 0%,134.42%,
2023-09-21,295.73,2023-09-29,300.21,2021-12-28-2022-04-27,181.21-345.2,Sell,6 days,-1.51%,Fall by 3.95%,132.9%,
2023-10-19,312.81,2023-10-24,312.55,2023-07-28-2023-08-18,285.69-314.25,Sell,3 days,0.08%,Fall by -1.57%,132.99%,
2023-11-30,327.15,2023-12-06,317.45,2023-10-12-2023-10-26,295.0-322.69,Sell,4 days,2.97%,Fall by -8.51%,135.95%,
2024-02-09,468.11,2024-04-05,527.34,2021-09-01-2022-06-23,159.75-378.81,Sell,40 days,-12.65%,Fall by 16.3%,123.3%,
2024-04-24,493.5,2024-07-11,512.7,2023-08-18-2024-04-08,274.38-531.49,Buy,56 days,3.89%,Rise by -11.56%,127.19%,
2024-04-29,432.62,2024-05-10,476.2,2022-03-14-2024-04-08,185.82-531.49,Sell,9 days,-10.07%,Fall by 4.79%,117.12%,
2024-06-04,476.99,2024-06-04,476.99,2022-03-14-2024-04-08,185.82-531.49,Buy,0 days,0.0%,Rise by 0%,117.12%,
2024-06-20,501.7,2024-06-25,510.6,2024-04-08-2024-04-25,445.77-518.89,Sell,3 days,-1.77%,Fall by 11.2%,115.34%,
2024-07-17,461.99,2024-07-29,465.71,2023-08-18-2024-07-08,274.38-542.81,Sell,8 days,-0.81%,Fall by -7.42%,114.54%,
2024-07-25,453.41,2024-08-08,509.63,2022-03-14-2024-07-08,185.82-542.81,Sell,10 days,-12.4%,Fall by 1.84%,102.14%,
2024-07-29,465.71,2024-07-29,465.71,2024-04-25-2024-07-08,414.5-542.81,Buy,0 days,0.0%,Rise by 0%,102.14%,
2024-07-30,463.19,2024-08-08,509.63,2023-08-18-2024-04-08,274.38-531.49,Sell,7 days,-10.03%,Fall by 1.84%,92.11%,
2024-08-29,518.22,2024-08-30,521.31,2024-07-08-2024-07-25,463.55-526.65,Sell,1 days,-0.6%,Fall by -6.29%,91.52%,
2024-10-14,590.42,2024-10-18,576.47,2024-08-22-2024-09-11,513.12-528.59,Sell,4 days,2.36%,Fall by 3.88%,93.88%,
2024-10-18,576.47,2024-11-05,572.43,2024-07-25-2024-10-07,442.65-602.95,Buy,12 days,-0.7%,Rise by 10.53%,93.18%,
2024-10-28,578.16,2024-11-04,560.68,2024-04-25-2024-10-07,414.5-602.95,Buy,5 days,-3.02%,Rise by 12.84%,90.15%,
2024-12-18,597.19,2024-12-24,607.75,2024-10-07-2024-11-21,570.0-584.04,Sell,4 days,-1.77%,Fall by 15.06%,88.39%,
2025-02-25,657.5,2025-03-06,627.93,2024-04-25-2025-02-14,414.5-740.91,Sell,7 days,4.5%,Fall by 15.34%,92.88%,
2025-02-27,658.24,2025-08-20,747.72,2024-11-21-2025-02-14,549.05-740.91,Buy,124 days,13.59%,Rise by 4.35%,106.48%,
2025-03-03,655.05,2025-03-06,627.93,2024-07-25-2025-02-14,442.65-740.91,Sell,3 days,4.14%,Fall by 15.34%,110.62%,
2025-03-06,627.93,2025-03-06,627.93,2024-04-25-2025-02-14,414.5-740.91,Buy,0 days,0.0%,Rise by 0%,110.62%,
2025-03-10,597.99,2025-03-20,586.0,2023-08-18-2025-02-14,274.38-740.91,Sell,8 days,2.01%,Fall by 13.87%,112.62%,
2025-03-12,619.56,2025-03-12,619.56,2022-11-04-2025-02-14,88.09-740.91,Buy,0 days,0.0%,Rise by 0%,112.62%,
2025-03-26,610.98,2025-03-28,576.74,2024-11-21-2025-02-14,549.05-740.91,Sell,2 days,5.6%,Fall by 12.91%,118.23%,
2025-04-03,531.62,2025-04-04,504.73,2022-11-04-2025-02-14,88.09-740.91,Sell,1 days,5.06%,Fall by 3.98%,123.28%,
2025-04-04,504.73,2025-04-09,585.77,2023-08-18-2024-10-07,274.38-602.95,Sell,3 days,-16.06%,Fall by -16.49%,107.23%,
2025-04-09,585.77,2025-04-09,585.77,2023-08-18-2024-10-07,274.38-602.95,Buy,0 days,0.0%,Rise by 0%,107.23%,
2025-04-21,484.66,2025-04-24,533.15,2022-03-14-2024-10-07,185.82-602.95,Sell,3 days,-10.0%,Fall by -27.98%,97.22%,
2025-05-21,635.5,2025-05-21,635.5,2024-10-07-2025-04-21,493.5-584.04,Sell,0 days,-0.0%,Fall by 0%,97.22%,
2025-08-22,754.79,2025-09-04,748.65,2025-06-30-2025-07-30,708.5-734.25,Sell,9 days,0.81%,Fall by 5.79%,98.04%,
2025-09-04,748.65,2025-09-04,748.65,2025-04-21-2025-08-15,479.8-796.25,Buy,0 days,0.0%,Rise by 0%,98.04%,
2025-09-26,743.75,2025-10-01,717.34,2025-08-15-2025-09-02,736.0-780.82,Sell,3 days,3.55%,Fall by 9.62%,101.59%,
2025-10-30,666.47,2025-10-30,666.47,2023-08-18-2025-08-15,274.38-796.25,Sell,0 days,-0.0%,Fall by 0%,101.59%,
2025-10-31,648.35,2025-10-31,648.35,2021-01-14-2025-08-15,244.61-796.25,Sell,0 days,-0.0%,Fall by 0%,101.59%,
