Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,COIN,Long,Weekly,2025-05-25,263.16,2025-07-20,419.78,59.51512387900894,39,100.0,9,91
TRENDPULSE,COIN,Long,Weekly,2024-11-24,304.64,2025-07-27,391.66,28.564863445378165,174,100.0,9,91
