Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1984-11-30,0.12,1994-08-31,0.46,2542 days,277.550000%,277.550000%,Rise by 38.290000%,277.550000%,
Buy,2002-06-30,1.65,2008-08-31,5.56,1609 days,237.750000%,237.750000%,Rise by -12.160000%,515.300000%,
Buy,2016-10-31,17.77,2020-03-31,30.1,890 days,69.390000%,69.390000%,Rise by 56.160000%,584.690000%,
