Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-21,10.63,2012-06-03,13.08,204 days,23.100000%,23.100000%,Rise by -10.980000%,23.100000%,
Buy,2016-02-21,25.46,2020-11-01,31.95,1224 days,25.500000%,25.500000%,Rise by 11.900000%,48.590000%,
Buy,2022-10-02,49.82,2023-07-02,80.92,194 days,62.430000%,62.430000%,Rise by 73.290000%,111.020000%,
Buy,2024-10-13,120.04,2024-10-13,120.04,0 days,0.00%,0.00%,Rise by 0%,111.020000%,
