Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-03-08,258.33,2021-07-08,256.15,87 days,-0.840000%,-0.840000%,Rise by 16.030000%,-0.840000%,
Buy,2021-11-24,249.49,2023-02-22,120.07,324 days,-51.870000%,-51.870000%,Rise by -10.750000%,-52.720000%,
Buy,2023-10-20,149.92,2024-04-19,275.83,129 days,83.980000%,83.980000%,Rise by 33.060000%,31.270000%,
Buy,2024-07-12,302.27,2024-10-15,372.6,66 days,23.270000%,23.270000%,Rise by 13.790000%,54.530000%,
Buy,2024-12-20,460.88,2025-04-29,576.94,91 days,25.180000%,25.180000%,Rise by 40.670000%,79.720000%,
Buy,2025-07-31,626.54,2025-09-24,708.65,38 days,13.110000%,13.110000%,Rise by 16.960000%,92.820000%,
Buy,2025-10-07,680.44,2025-10-07,680.44,0 days,0.00%,0.00%,Rise by 0%,92.820000%,
