Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-11-16,157.99,2022-05-05,126.15,122 days,2021-09-08/156.9782,-20.15%,-20.15%,Rise by -11.51%,-20.15%
Buy,2022-07-07,142.67,2024-05-06,228.41,477 days,2022-04-13/142.1599,60.10%,60.10%,Rise by 9.4%,39.95%
Buy,2024-09-11,233.57,2024-09-11,233.57,0 days,2024-06-27/233.48,0.00%,0.00%,Rise by 0%,39.95%
