Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2002-09-30,35.78,2006-06-30,71.73,978 days,100.500000%,100.500000%,Rise by 64.360000%,100.500000%
Buy,2008-03-31,68.29,2011-08-31,72.65,891 days,6.380000%,6.380000%,Rise by -21.290000%,106.890000%
Buy,2020-05-31,138.9,2022-01-31,201.24,434 days,44.880000%,44.880000%,Rise by 65.130000%,151.770000%
