Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-05-13,215.75,2021-11-18,234.86,134 days,8.860000%,8.860000%,Rise by 7.940000%,8.860000%
Buy,2021-11-30,218.17,2022-11-03,176.3,241 days,-19.190000%,-19.190000%,Rise by 3.280000%,-10.330000%
Buy,2022-12-19,172.01,2023-06-23,180.57,133 days,4.980000%,4.980000%,Rise by 15.300000%,-5.360000%
Buy,2023-08-10,190.72,2024-08-01,216.58,254 days,13.560000%,13.560000%,Rise by 0.070000%,8.200000%
Buy,2024-08-07,201.98,2024-10-22,221.26,53 days,9.550000%,9.550000%,Rise by 9.140000%,17.750000%
Buy,2024-12-20,221.92,2025-09-25,239.29,198 days,7.830000%,7.830000%,Rise by 3.550000%,25.570000%
