Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-19,26.47,2014-11-30,20.42,1029 days,2010-11-07/26.41,-22.86%,-22.86%,Rise by 20.59%,-22.86%,
Buy,2016-06-05,14.99,2020-03-22,10.94,989 days,2015-11-08/14.92,-27.02%,-27.02%,Rise by 2.27%,-49.87%,
Buy,2020-11-22,13.6,2022-01-16,21.78,299 days,2020-08-30/13.55,60.15%,60.15%,Rise by 28.09%,10.27%,
Buy,2023-09-03,24.88,2023-09-03,24.88,0 days,2023-07-30/24.58,0.00%,0.00%,Rise by 0%,10.27%,
