Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2008-03-31,35.77,2008-12-31,21.19,197 days,2007-12-31/31.56,-40.76%,-40.76%,Rise by -40.76%,-40.76%,
Buy,2010-12-31,27.55,2014-12-31,18.45,1043 days,2009-12-31/24.62,-33.03%,-33.03%,Rise by -0.87%,-73.79%,
Buy,2017-12-31,16.61,2020-03-31,11.25,586 days,2016-12-31/15.84,-32.27%,-32.27%,Rise by 8.19%,-106.06%,
Buy,2021-03-31,16.61,2022-06-30,26.64,326 days,2019-12-31/15.95,60.39%,60.39%,Rise by 60.39%,-45.68%,
