Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2007-07-31,26.19,2008-06-30,44.78,239 days,2006-07-31/25.86,70.98%,70.98%,Rise by 70.98%,70.98%,
Buy,2009-11-30,24.66,2014-12-31,18.45,1327 days,2009-10-31/23.59,-25.18%,-25.18%,Rise by -10.95%,45.80%,
Buy,2016-12-31,15.84,2020-03-31,11.25,846 days,2016-06-30/15.35,-28.98%,-28.98%,Rise by 7.95%,16.82%,
Buy,2021-01-31,15.19,2022-03-31,26.06,303 days,2020-12-31/14.7,71.56%,71.56%,Rise by 40.55%,88.38%,
Buy,2022-04-30,27.53,2024-02-29,21.99,478 days,2022-03-31/26.06,-20.12%,-20.12%,Rise by -13.15%,68.26%,
Buy,2025-10-31,22.88,2025-10-31,22.88,0 days,2024-10-31/22.59,0.00%,0.00%,Rise by 0%,68.26%,
