Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-01-28,93.1555,2021-02-03,103.5035,2020-12-03-2021-01-06,87.4-91.1325,Sell,4 days,-11.11%,Fall by 2.22%,-11.11%,
2021-05-14,115.808,2024-04-18,157.46,2021-01-06-2021-04-28,84.95-122.6189,Buy,764 days,35.97%,Rise by 14.02%,24.86%,
2021-06-03,120.2305,2021-06-07,123.3045,2021-04-28-2021-05-12,114.2685-118.7425,Sell,2 days,-2.56%,Fall by -1.63%,22.3%,
2021-10-06,137.354,2024-02-02,143.54,2021-01-06-2021-09-01,84.95-146.8205,Buy,607 days,4.5%,Rise by 21.0%,26.81%,
2021-11-03,146.79,2021-12-01,141.618,2021-09-01-2021-10-04,135.7-145.6145,Sell,20 days,3.52%,Fall by -0.55%,30.33%,
2021-12-08,148.7205,2024-02-02,143.54,2021-10-04-2021-11-19,131.1665-151.85,Buy,562 days,-3.48%,Rise by 21.0%,26.85%,
2022-01-12,141.648,2024-04-04,151.94,2021-01-06-2021-11-19,84.95-151.85,Buy,581 days,7.27%,Rise by 14.31%,34.11%,
2022-01-21,130.092,2022-01-26,129.24,2021-10-04-2021-11-19,131.1665-151.85,Sell,3 days,0.65%,Fall by 2.15%,34.77%,
2022-01-25,126.7355,2022-01-26,129.24,2021-01-06-2021-09-01,84.95-146.8205,Sell,1 days,-1.98%,Fall by 2.15%,32.79%,
2022-02-09,141.453,2022-02-11,134.13,2021-11-19-2021-12-20,142.6105-149.8875,Sell,2 days,5.18%,Fall by 5.71%,37.97%,
2022-02-10,138.6025,2024-02-02,143.54,2021-01-06-2022-02-02,84.95-152.1,Buy,516 days,3.56%,Rise by 21.0%,41.53%,
2022-02-15,136.4255,2024-04-04,151.94,2022-01-24-2022-02-02,124.642-152.1,Buy,557 days,11.37%,Rise by 14.31%,52.9%,
2022-02-17,132.3085,2022-02-23,127.585,2021-01-06-2022-02-02,84.95-152.1,Sell,4 days,3.57%,Fall by 11.37%,56.47%,
2022-02-22,129.4025,2022-03-29,143.25,2021-10-04-2022-02-02,131.1665-152.1,Sell,25 days,-10.7%,Fall by 10.38%,45.77%,
2022-03-10,132.682,2022-03-10,132.682,2021-09-01-2022-01-24,130.7785-145.6145,Sell,0 days,-0.0%,Fall by 0%,45.77%,
2022-04-05,141.063,2022-04-07,136.465,2022-02-02-2022-02-24,133.037-145.5575,Sell,2 days,3.26%,Fall by 12.35%,49.03%,
2022-04-22,119.614,2022-04-27,115.0205,2022-01-24-2022-02-02,124.642-152.1,Sell,3 days,3.84%,Fall by 7.98%,52.87%,
2022-06-13,106.8765,2022-06-13,106.8765,2021-04-28-2022-05-24,106.395-118.7425,Sell,0 days,-0.0%,Fall by 0%,52.87%,
2022-07-05,113.887,2022-07-18,109.91,2021-11-19-2022-05-24,106.395-149.8875,Sell,9 days,3.49%,Fall by 10.1%,56.36%,
2022-07-15,112.767,2022-07-22,108.36,2022-02-02-2022-05-24,106.395-145.5575,Sell,5 days,3.91%,Fall by 11.27%,60.27%,
2022-08-22,115.07,2022-08-26,111.3,2022-07-08-2022-07-26,107.74-117.514,Sell,4 days,3.28%,Fall by 10.14%,63.55%,
2022-09-08,109.42,2023-08-04,128.54,2022-05-24-2022-08-15,102.208-123.26,Buy,236 days,17.47%,Rise by 8.13%,81.02%,
2022-09-20,101.83,2022-09-27,98.09,2022-05-24-2022-08-15,102.208-123.26,Sell,5 days,3.67%,Fall by 11.23%,84.69%,
2022-09-29,98.09,2022-10-04,102.41,2021-01-06-2021-04-28,84.95-122.6189,Sell,3 days,-4.4%,Fall by 11.63%,80.29%,
2022-12-08,93.95,2022-12-08,93.95,2020-12-03-2022-11-03,86.55-91.1325,Sell,0 days,-0.0%,Fall by 0%,80.29%,
2023-02-09,95.46,2023-02-13,95.0,2022-12-01-2023-01-06,88.47-100.67,Sell,2 days,0.48%,Fall by -9.95%,80.77%,
2023-02-13,95.0,2023-02-13,95.0,2022-11-03-2023-02-02,83.45-108.82,Buy,0 days,0.0%,Rise by 0%,80.77%,
2023-03-13,91.66,2023-03-16,101.07,2023-02-02-2023-02-24,90.13-106.54,Sell,3 days,-10.27%,Fall by -3.34%,70.5%,
2023-03-29,101.9,2023-03-29,101.9,2021-09-01-2022-11-03,86.55-145.6145,Sell,0 days,-0.0%,Fall by 0%,70.5%,
2023-06-29,120.01,2023-07-24,121.88,2022-11-03-2023-06-07,83.45-129.55,Buy,17 days,1.56%,Rise by 14.04%,72.06%,
2023-09-11,137.74,2023-09-21,131.36,2023-06-07-2023-07-11,118.225-122.63,Sell,8 days,4.63%,Fall by 6.06%,76.69%,
2023-09-25,132.17,2023-09-28,133.13,2023-07-28-2023-08-18,129.83-130.92,Sell,3 days,-0.73%,Fall by 7.31%,75.97%,
2023-10-31,125.3,2023-11-16,138.7,2022-11-03-2023-10-12,83.45-142.38,Sell,12 days,-10.69%,Fall by 5.82%,65.27%,
2023-11-30,133.92,2023-12-06,131.43,2023-10-12-2023-10-27,124.44-139.45,Sell,4 days,1.86%,Fall by -4.53%,67.13%,
2024-01-04,138.04,2024-02-02,143.54,2021-10-04-2022-02-02,131.1665-152.1,Buy,21 days,3.98%,Rise by 21.0%,71.12%,
2024-02-06,145.41,2024-05-01,165.57,2023-10-27-2024-01-29,121.46-155.2,Buy,61 days,13.86%,Rise by 8.44%,84.98%,
2024-02-22,145.32,2024-05-01,165.57,2022-11-03-2024-01-29,83.45-155.2,Buy,49 days,13.93%,Rise by 8.44%,98.92%,
2024-02-26,138.75,2024-03-01,138.08,2022-05-24-2024-01-29,102.208-155.2,Sell,4 days,0.48%,Fall by -27.92%,99.4%,
2024-03-04,134.2,2024-03-18,148.48,2022-11-03-2024-01-29,83.45-155.2,Sell,10 days,-10.64%,Fall by -16.89%,88.76%,
2024-04-08,156.14,2024-04-26,173.69,2024-01-29-2024-03-05,134.02-152.92,Sell,14 days,-11.24%,Fall by 0.07%,77.52%,
