Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-11-15,34.9600,2021-12-06,21.9000,15 days,-37.36%,-37.3570%,Rise by -25.8%,-37.3570%,
Buy,2021-12-15,19.5000,2022-01-13,15.3000,21 days,-21.54%,-21.5385%,Rise by -10.77%,-58.8954%,
Buy,2024-08-07,17.1200,2024-08-12,18.5400,3 days,8.29%,8.2944%,Rise by 24.77%,-50.6010%,
Buy,2025-03-12,38.9200,2025-03-20,43.6600,6 days,12.18%,12.1788%,Rise by -11.33%,-38.4222%,
