Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Max Drawdown [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),SignalType
TRENDPULSE,"UPS, Long, 2025-07-02 (Price: 105.54)",2025-10-13 (Price: 83.18) (Today),"-21.19%, 73 days","84.62%, Past 4 years, 13","Daily, is CONFIRMED on 2025-07-02",Already confirmed,"2025-10-13 (Price: 83.18), 21.19% below",73 days,No Information,No Information,No Information,No Information,No Information,21.19% below/21.19% below/21.19% below,14.16%/0.81%/3.54%,"11.16%, 24.75%",94 days/4 days/16 days,2025-11-15/2025-07-07/2025-07-25,7.18%,-5.7%,12.88%,0.3,-0.19,109.8038/109.2761/109.66/221.2667/228.7501/289.9226,99.21/No Horizontal Support/No Next Fib Ext Support/No Next Fib Ext Support/No Fib Ret Level/No Fib Ret Level,98.59/117.4,78.12%/329/31 days (Across ALL Assets),85.01%/647/27 days (Across ALL Assets),exit
