Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2024-07-31,144.17,2024-08-31,132.88,2023-10-31-2024-07-31,46.5-188.75,Sell,22 days,7.83%,Fall by 19.63%,7.83%,
2025-06-30,161.74,2025-06-30,161.74,2023-09-30-2024-07-31,49.85-188.75,Buy,0 days,0.0%,Rise by 0%,7.83%,
