Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-11-22,0.98,2016-03-06,1.8,2015-11-08,Buy,15 Weeks,83.67%,Rise by 103.06%,83.67%,Absolute Extrema Case
2015-11-22,0.98,2016-03-06,1.8,2015-11-15,Buy,15 Weeks,83.67%,Rise by 103.06%,167.35%,Normal Case
2015-12-06,1.14,2016-03-06,1.8,2015-11-29,Buy,13 Weeks,57.89%,Rise by 74.56%,225.24%,Normal Case
2015-12-27,1.97,2016-03-06,1.8,2015-12-13,Buy,10 Weeks,-8.63%,Rise by -11.17%,216.61%,Normal Case
2016-01-10,1.78,2016-09-11,1.97,2015-12-27,Buy,35 Weeks,10.67%,Rise by 11.8%,227.29%,Normal Case
2016-01-17,1.76,2016-09-11,1.97,2016-01-10,Buy,34 Weeks,11.93%,Rise by 13.07%,239.22%,Normal Case
2016-02-14,1.75,2016-09-11,1.97,2016-02-07,Buy,30 Weeks,12.57%,Rise by -11.43%,251.79%,Normal Case
2016-02-28,1.73,2016-09-11,1.97,2015-12-20,Buy,28 Weeks,13.87%,Rise by -10.4%,265.66%,Local Extrema Case
2016-06-19,1.71,2016-09-11,1.97,2016-06-12,Buy,12 Weeks,15.2%,Rise by 27.49%,280.87%,Normal Case
2016-06-26,1.69,2016-09-11,1.97,2016-06-19,Buy,11 Weeks,16.57%,Rise by 28.99%,297.44%,Normal Case
2016-08-07,2.06,2016-12-18,2.15,2016-07-31,Buy,19 Weeks,4.37%,Rise by -11.17%,301.8%,Normal Case
2016-08-21,2.18,2016-12-18,2.15,2016-08-14,Buy,17 Weeks,-1.38%,Rise by -11.47%,300.43%,Normal Case
2016-09-11,1.97,2016-12-18,2.15,2016-09-04,Buy,14 Weeks,9.14%,Rise by 22.34%,309.57%,Normal Case
2016-10-16,1.92,2016-12-18,2.15,2016-10-09,Buy,9 Weeks,11.98%,Rise by 25.52%,321.54%,Normal Case
2017-01-01,2.13,2017-03-05,2.4,2016-12-25,Buy,9 Weeks,12.68%,Rise by 66.2%,334.22%,Normal Case
2017-03-12,2.54,2017-05-28,3.43,2017-03-05,Buy,11 Weeks,35.04%,Rise by 39.37%,369.26%,Normal Case
2017-03-26,2.83,2017-05-28,3.43,2017-03-19,Buy,9 Weeks,21.2%,Rise by 25.09%,390.46%,Normal Case
2017-04-02,2.99,2017-07-09,3.88,2017-03-26,Buy,14 Weeks,29.77%,Rise by 35.12%,420.23%,Normal Case
2017-04-16,3.22,2017-07-09,3.88,2017-04-09,Buy,12 Weeks,20.5%,Rise by 25.47%,440.72%,Normal Case
2017-05-21,3.53,2017-11-19,7.92,2017-05-07,Buy,26 Weeks,124.36%,Rise by 143.63%,565.09%,Normal Case
2017-07-02,4.0,2017-11-19,7.92,2017-06-25,Buy,20 Weeks,98.0%,Rise by 115.0%,663.09%,Normal Case
2017-07-09,3.88,2017-11-19,7.92,2017-06-18,Buy,19 Weeks,104.12%,Rise by 121.65%,767.21%,Normal Case
2017-08-13,4.842,2017-11-19,7.92,2017-08-06,Buy,14 Weeks,63.57%,Rise by 77.61%,830.78%,Normal Case
2017-08-20,4.953,2017-11-19,7.92,2017-08-13,Buy,13 Weeks,59.9%,Rise by 73.63%,890.68%,Normal Case
2017-08-27,5.74,2017-11-19,7.92,2017-08-20,Buy,12 Weeks,37.98%,Rise by 49.83%,928.66%,Normal Case
2017-10-01,6.425,2017-12-10,7.95,2017-09-24,Buy,10 Weeks,23.74%,Rise by 113.7%,952.4%,Normal Case
2017-10-29,8.6,2018-02-11,8.75,2017-10-22,Buy,15 Weeks,1.74%,Rise by -10.58%,954.14%,Normal Case
2017-11-19,7.92,2018-02-11,8.75,2017-11-12,Buy,12 Weeks,10.48%,Rise by 73.36%,964.62%,Normal Case
2017-12-31,8.07,2018-03-11,13.27,2017-12-24,Buy,10 Weeks,64.44%,Rise by 70.14%,1029.06%,Normal Case
2018-02-04,9.35,2018-06-03,10.45,2018-01-28,Buy,17 Weeks,11.76%,Rise by 46.84%,1040.82%,Normal Case
2018-02-11,8.75,2018-06-03,10.45,2018-01-21,Buy,16 Weeks,19.43%,Rise by 44.23%,1060.25%,Normal Case
2018-02-25,12.65,2018-06-03,10.45,2018-02-04,Buy,14 Weeks,-17.39%,Rise by -10.67%,1042.86%,Normal Case
2018-03-04,13.0,2018-06-03,10.45,2018-02-25,Buy,13 Weeks,-19.62%,Rise by -13.08%,1023.24%,Normal Case
2018-03-25,13.73,2018-06-03,10.45,2018-03-18,Buy,10 Weeks,-23.89%,Rise by -17.7%,999.35%,Normal Case
2018-04-08,12.97,2018-09-16,11.99,2018-01-14,Buy,23 Weeks,-7.56%,Rise by -15.65%,991.8%,Local Extrema Case
2018-05-13,12.96,2018-09-16,11.99,2018-04-22,Buy,18 Weeks,-7.48%,Rise by -11.57%,984.31%,Normal Case
2018-06-03,10.45,2018-09-16,11.99,2018-05-27,Buy,15 Weeks,14.74%,Rise by 20.77%,999.05%,Normal Case
2018-06-24,11.95,2018-09-16,11.99,2018-06-17,Buy,12 Weeks,0.33%,Rise by 5.61%,999.39%,Normal Case
2018-07-01,11.46,2018-09-16,11.99,2018-06-24,Buy,11 Weeks,4.62%,Rise by 10.12%,1004.01%,Normal Case
2018-08-19,10.85,2018-12-23,10.54,2018-08-12,Buy,18 Weeks,-2.86%,Rise by 1.57%,1001.15%,Normal Case
2018-10-28,9.86,2019-03-24,13.81,2018-10-21,Buy,21 Weeks,40.06%,Rise by 49.29%,1041.21%,Normal Case
2018-11-04,10.7,2019-03-24,13.81,2018-10-28,Buy,20 Weeks,29.07%,Rise by 37.57%,1070.28%,Normal Case
2018-12-02,10.35,2019-03-24,13.81,2018-08-05,Buy,16 Weeks,33.43%,Rise by 42.22%,1103.71%,Local Extrema Case
2018-12-02,10.35,2019-03-24,13.81,2018-11-18,Buy,16 Weeks,33.43%,Rise by 42.22%,1137.14%,Normal Case
2018-12-09,11.02,2019-03-24,13.81,2018-12-02,Buy,15 Weeks,25.32%,Rise by 33.58%,1162.46%,Normal Case
2018-12-23,10.54,2019-03-24,13.81,2018-10-14,Buy,13 Weeks,31.02%,Rise by 39.66%,1193.48%,Local Extrema Case
2019-03-10,14.72,2019-05-19,16.27,2019-03-03,Buy,10 Weeks,10.53%,Rise by 12.16%,1204.01%,Normal Case
2019-03-17,13.93,2019-05-19,16.27,2019-02-24,Buy,9 Weeks,16.8%,Rise by 26.63%,1220.81%,Normal Case
2019-03-31,14.31,2019-08-18,15.7,2019-03-24,Buy,20 Weeks,9.71%,Rise by 23.27%,1230.52%,Normal Case
2019-05-12,15.97,2019-08-18,15.7,2019-04-28,Buy,14 Weeks,-1.69%,Rise by 10.46%,1228.83%,Normal Case
2019-08-04,17.64,2019-12-22,15.34,2019-07-28,Buy,20 Weeks,-13.04%,Rise by -23.36%,1215.79%,Normal Case
2019-12-08,15.17,2020-02-09,15.36,2019-12-01,Buy,9 Weeks,1.25%,Rise by 13.45%,1217.05%,Normal Case
2020-02-02,15.0,2020-05-17,19.45,2020-01-19,Buy,15 Weeks,29.67%,Rise by 32.07%,1246.71%,Normal Case
2020-03-01,16.3,2020-05-17,19.45,2019-12-15,Buy,11 Weeks,19.33%,Rise by 21.53%,1266.04%,Local Extrema Case
2020-03-01,16.3,2020-05-17,19.45,2020-02-09,Buy,11 Weeks,19.33%,Rise by 21.53%,1285.36%,Normal Case
2020-03-08,17.21,2020-05-17,19.45,2020-02-16,Buy,10 Weeks,13.02%,Rise by 22.78%,1298.38%,Normal Case
2020-03-22,16.49,2020-06-07,19.0,2020-03-15,Buy,11 Weeks,15.22%,Rise by 28.14%,1313.6%,Normal Case
2020-03-29,16.46,2020-06-07,19.0,2020-01-12,Buy,10 Weeks,15.43%,Rise by 28.37%,1329.03%,Local Extrema Case
2020-03-29,16.46,2020-06-07,19.0,2020-03-22,Buy,10 Weeks,15.43%,Rise by 28.37%,1344.46%,Normal Case
2020-06-21,20.33,2020-09-06,18.27,2020-06-14,Buy,11 Weeks,-10.13%,Rise by -10.13%,1334.33%,Normal Case
2020-06-28,19.44,2020-09-06,18.27,2020-06-07,Buy,10 Weeks,-6.02%,Rise by -21.81%,1328.31%,Normal Case
2020-07-05,21.13,2020-09-06,18.27,2020-06-28,Buy,9 Weeks,-13.54%,Rise by -13.54%,1314.78%,Normal Case
2020-09-27,18.44,2021-08-01,6.22,2020-09-20,Buy,44 Weeks,-66.27%,Rise by -16.92%,1248.51%,Normal Case
2021-01-31,11.54,2021-08-01,6.22,2021-01-24,Buy,26 Weeks,-46.1%,Rise by -20.36%,1202.41%,Normal Case
2021-03-07,10.13,2021-08-01,6.22,2021-02-28,Buy,21 Weeks,-38.6%,Rise by -22.01%,1163.81%,Normal Case
2021-05-09,7.59,2021-08-01,6.22,2021-05-02,Buy,12 Weeks,-18.05%,Rise by -11.07%,1145.76%,Normal Case
2021-06-06,6.07,2021-11-07,6.67,2021-05-30,Buy,22 Weeks,9.88%,Rise by 18.29%,1155.64%,Normal Case
2021-06-20,6.75,2021-11-07,6.67,2021-06-13,Buy,20 Weeks,-1.19%,Rise by -11.41%,1154.46%,Normal Case
2021-07-25,7.14,2021-11-07,6.67,2021-07-04,Buy,15 Weeks,-6.58%,Rise by -20.03%,1147.88%,Normal Case
2021-08-22,6.84,2021-11-07,6.67,2021-08-15,Buy,11 Weeks,-2.49%,Rise by 4.97%,1145.39%,Normal Case
2021-10-03,6.6,2022-03-13,5.65,2021-09-26,Buy,23 Weeks,-14.39%,Rise by -12.73%,1131.0%,Normal Case
2021-10-10,6.31,2022-03-13,5.65,2021-10-03,Buy,22 Weeks,-10.46%,Rise by -13.15%,1120.54%,Normal Case
2021-11-28,6.28,2022-03-13,5.65,2021-11-21,Buy,15 Weeks,-10.03%,Rise by -12.74%,1110.5%,Normal Case
2021-12-26,5.87,2022-03-13,5.65,2021-12-12,Buy,11 Weeks,-3.75%,Rise by -1.02%,1106.76%,Normal Case
2022-02-13,5.65,2022-06-19,4.57,2022-02-06,Buy,18 Weeks,-19.12%,Rise by -10.97%,1087.64%,Normal Case
2022-02-27,5.78,2022-06-19,4.57,2022-02-20,Buy,16 Weeks,-20.93%,Rise by -10.9%,1066.71%,Normal Case
2022-04-24,5.03,2022-08-21,5.42,2022-04-17,Buy,17 Weeks,7.75%,Rise by 28.23%,1074.46%,Normal Case
2022-05-22,4.73,2022-08-21,5.42,2022-05-15,Buy,13 Weeks,14.59%,Rise by 36.36%,1089.05%,Normal Case
2022-05-29,4.69,2022-08-21,5.42,2022-05-08,Buy,12 Weeks,15.57%,Rise by 37.53%,1104.61%,Normal Case
2022-06-12,4.98,2022-08-21,5.42,2022-06-05,Buy,10 Weeks,8.84%,Rise by 29.52%,1113.45%,Normal Case
2022-07-17,4.97,2022-09-25,5.99,2022-07-10,Buy,10 Weeks,20.52%,Rise by 29.78%,1133.97%,Normal Case
2022-08-28,5.47,2023-02-05,7.48,2022-08-14,Buy,23 Weeks,36.75%,Rise by 39.49%,1170.72%,Normal Case
2022-09-04,6.45,2023-02-05,7.48,2022-08-28,Buy,22 Weeks,15.97%,Rise by 18.29%,1186.69%,Normal Case
2022-09-11,6.22,2023-02-05,7.48,2022-09-04,Buy,21 Weeks,20.26%,Rise by 22.67%,1206.94%,Normal Case
2022-09-18,6.24,2023-02-05,7.48,2022-09-11,Buy,20 Weeks,19.87%,Rise by 22.28%,1226.82%,Normal Case
2022-09-25,5.99,2023-02-05,7.48,2022-06-19,Buy,19 Weeks,24.87%,Rise by 27.38%,1251.69%,Local Extrema Case
2022-10-02,6.12,2023-02-05,7.48,2022-07-24,Buy,18 Weeks,22.22%,Rise by 24.67%,1273.91%,Local Extrema Case
2022-10-02,6.12,2023-02-05,7.48,2022-09-25,Buy,18 Weeks,22.22%,Rise by 24.67%,1296.14%,Normal Case
2022-12-11,7.0,2023-03-12,7.12,2022-12-04,Buy,13 Weeks,1.71%,Rise by 10.71%,1297.85%,Normal Case
2022-12-18,7.02,2023-03-12,7.12,2022-12-11,Buy,12 Weeks,1.42%,Rise by 10.4%,1299.27%,Normal Case
2023-01-01,7.38,2023-03-12,7.12,2022-12-18,Buy,10 Weeks,-3.52%,Rise by 5.01%,1295.75%,Normal Case
2023-03-05,7.29,2023-08-27,5.04,2023-02-26,Buy,25 Weeks,-30.86%,Rise by -13.85%,1264.89%,Normal Case
2023-03-12,7.12,2023-08-27,5.04,2023-03-05,Buy,24 Weeks,-29.21%,Rise by -17.13%,1235.67%,Normal Case
2023-05-28,5.73,2023-08-27,5.04,2023-05-21,Buy,13 Weeks,-12.04%,Rise by -12.04%,1223.63%,Normal Case
2024-01-07,4.41,2024-04-14,6.32,2023-12-24,Buy,14 Weeks,43.31%,Rise by 53.74%,1266.94%,Normal Case
2024-04-14,6.32,2024-06-16,7.49,2024-03-24,Buy,9 Weeks,18.51%,Rise by 22.31%,1285.45%,Normal Case
2024-05-05,6.57,2024-08-18,7.73,2024-04-14,Buy,15 Weeks,17.66%,Rise by 17.66%,1303.11%,Normal Case
2024-06-02,7.69,2024-08-18,7.73,2024-05-26,Buy,11 Weeks,0.52%,Rise by 0.52%,1303.63%,Normal Case
2024-07-07,7.35,2024-10-27,6.36,2024-06-30,Buy,16 Weeks,-13.47%,Rise by -14.01%,1290.16%,Normal Case
2024-07-21,7.58,2024-10-27,6.36,2024-07-14,Buy,14 Weeks,-16.09%,Rise by -20.32%,1274.07%,Normal Case
2024-08-04,7.65,2024-10-27,6.36,2024-07-28,Buy,12 Weeks,-16.86%,Rise by -23.53%,1257.2%,Normal Case
2024-08-11,7.38,2024-10-27,6.36,2024-04-21,Buy,11 Weeks,-13.82%,Rise by -2.85%,1243.38%,Local Extrema Case
2024-10-06,6.9,2025-02-09,6.5,2024-09-29,Buy,18 Weeks,-5.8%,Rise by -12.32%,1237.59%,Normal Case
2024-11-24,6.29,2025-02-09,6.5,2016-04-24,Buy,11 Weeks,3.34%,Rise by 50.24%,1240.92%,Tangent Case
2024-12-15,6.29,2025-04-06,8.54,2024-12-08,Buy,16 Weeks,35.77%,Rise by 50.24%,1276.7%,Normal Case
2025-01-05,6.34,2025-04-06,8.54,2024-12-29,Buy,13 Weeks,34.7%,Rise by 49.05%,1311.4%,Normal Case
2025-03-02,8.84,2025-05-25,8.84,2025-02-23,Buy,12 Weeks,0.0%,Rise by 3.39%,1311.4%,Normal Case
2025-03-09,8.87,2025-05-25,8.84,2024-11-17,Buy,11 Weeks,-0.34%,Rise by 3.04%,1311.06%,Local Extrema Case
