Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-12-06,6094.8198,2016-05-08,6898.1099,2015-11-29,Buy,22 Weeks,13.18%,Rise by 15.25%,13.18%,Normal Case
2015-12-13,6069.9502,2016-05-08,6898.1099,2015-11-22,Buy,21 Weeks,13.64%,Rise by 15.72%,26.82%,Absolute Extrema Case
2015-12-27,6225.5298,2016-05-08,6898.1099,2015-12-13,Buy,19 Weeks,10.8%,Rise by 12.83%,37.63%,Normal Case
2016-01-10,6158.1001,2016-05-08,6898.1099,2015-12-27,Buy,17 Weeks,12.02%,Rise by 14.07%,49.64%,Normal Case
2016-01-31,6170.2202,2016-05-08,6898.1099,2016-01-10,Buy,14 Weeks,11.8%,Rise by 13.84%,61.44%,Normal Case
2016-02-07,6153.7998,2016-05-08,6898.1099,2016-01-31,Buy,13 Weeks,12.1%,Rise by 14.15%,73.54%,Normal Case
2016-02-28,6224.98,2016-05-08,6898.1099,2015-12-20,Buy,10 Weeks,10.81%,Rise by 12.84%,84.35%,Local Extrema Case
2016-05-08,6898.1099,2016-09-25,7296.7402,2016-05-01,Buy,20 Weeks,5.78%,Rise by 8.27%,90.13%,Normal Case
2016-05-22,6909.8599,2016-09-25,7296.7402,2016-05-15,Buy,18 Weeks,5.6%,Rise by 8.09%,95.73%,Normal Case
2016-08-07,7308.4199,2017-04-02,7196.7798,2016-07-31,Buy,34 Weeks,-1.53%,Rise by -2.38%,94.2%,Normal Case
2016-08-21,7405.25,2017-04-02,7196.7798,2016-08-14,Buy,32 Weeks,-2.82%,Rise by -3.66%,91.38%,Normal Case
2016-08-28,7391.2998,2017-04-02,7196.7798,2016-08-21,Buy,31 Weeks,-2.63%,Rise by -3.48%,88.75%,Normal Case
2016-09-11,7468.5898,2017-04-02,7196.7798,2016-09-04,Buy,29 Weeks,-3.64%,Rise by -10.18%,85.11%,Normal Case
2016-10-16,7133.2598,2017-04-02,7196.7798,2016-07-03,Buy,24 Weeks,0.89%,Rise by 0.01%,86.0%,Local Extrema Case
2017-01-01,6881.2202,2017-04-02,7196.7798,2016-12-25,Buy,13 Weeks,4.59%,Rise by 14.42%,90.59%,Normal Case
2017-01-29,7134.2598,2017-04-02,7196.7798,2017-01-22,Buy,9 Weeks,0.88%,Rise by 10.36%,91.47%,Normal Case
2017-03-12,7177.5898,2017-05-28,7441.5698,2017-03-05,Buy,11 Weeks,3.68%,Rise by 9.7%,95.14%,Normal Case
2017-04-02,7196.7798,2017-07-16,7649.77,2017-03-26,Buy,15 Weeks,6.29%,Rise by 9.4%,101.44%,Normal Case
2017-04-09,7243.7598,2017-07-16,7649.77,2017-03-19,Buy,14 Weeks,5.6%,Rise by 8.69%,107.04%,Normal Case
2017-04-16,7229.7998,2017-07-16,7649.77,2017-04-09,Buy,13 Weeks,5.81%,Rise by 8.9%,112.85%,Normal Case
2017-05-21,7392.1099,2017-09-10,7851.5298,2017-05-07,Buy,16 Weeks,6.22%,Rise by 6.51%,119.07%,Normal Case
2017-07-02,7611.4399,2017-09-10,7851.5298,2017-06-25,Buy,10 Weeks,3.15%,Rise by 3.44%,122.22%,Normal Case
2017-08-13,7719.1099,2017-11-19,8061.98,2017-08-06,Buy,14 Weeks,4.44%,Rise by 5.32%,126.66%,Normal Case
2017-08-20,7873.5498,2017-11-19,8061.98,2017-08-13,Buy,13 Weeks,2.39%,Rise by 3.25%,129.06%,Normal Case
2017-08-27,7857.8101,2017-11-19,8061.98,2017-08-20,Buy,12 Weeks,2.6%,Rise by 3.46%,131.65%,Normal Case
2017-10-01,7930.3999,2018-01-28,8311.4199,2017-09-24,Buy,17 Weeks,4.8%,Rise by 6.62%,136.46%,Normal Case
2017-10-29,8084.9902,2018-01-28,8311.4199,2017-10-22,Buy,13 Weeks,2.8%,Rise by 4.58%,139.26%,Normal Case
2017-12-31,8398.0801,2018-04-08,8393.2695,2017-12-24,Buy,14 Weeks,-0.06%,Rise by 1.4%,139.2%,Normal Case
2018-02-04,8415.29,2018-04-08,8393.2695,2018-01-21,Buy,9 Weeks,-0.26%,Rise by 1.19%,138.94%,Normal Case
2018-02-11,8092.3701,2018-06-03,8636.1602,2017-11-19,Buy,16 Weeks,6.72%,Rise by 12.25%,145.66%,Local Extrema Case
2018-03-04,8288.4199,2018-06-03,8636.1602,2018-02-25,Buy,13 Weeks,4.2%,Rise by 9.6%,149.86%,Normal Case
2018-03-25,8515.3604,2018-06-03,8636.1602,2018-03-18,Buy,10 Weeks,1.42%,Rise by 6.68%,151.27%,Normal Case
2018-04-01,8319.0703,2018-06-03,8636.1602,2018-03-11,Buy,9 Weeks,3.81%,Rise by 9.2%,155.09%,Normal Case
2018-05-06,8549.3701,2018-07-22,8955.54,2018-04-29,Buy,11 Weeks,4.75%,Rise by 6.25%,159.84%,Normal Case
