Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Market Cap (USD),Symbol,Signal,Signal Date,SignalType
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",Monthly,No Exit Yet,1567.4384 (Backtested Min),No Date Target,11.03%/28.47%,"6.55%, 1 day","2025-12-31 (Price: 1570.4000), 7.50% above",2216.3258 (Historic Rise or Fall to Pivot)/1728.1264 (Avg % Gain of Historic Winning trades)/1999.6 (Exit Rule)/2250.6285 (F-Stack 2)/2080.9096 (Backtested Max),2026-11-15 (Max),1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,"92.86%, Past 20 years, 14",No Information,No Information,No Information,No Information,No Information,9.1% above/6.55% above/6.55% above,42.45%/7.3%/18.3%,"26.02%, 36.79%",1 day/7 days/1 day,8.89%,12.31%,-3.42%,0.95,0.63,95.08%/61/0 days (Across ALL Assets),80.0%/110/0 days (Across ALL Assets),21064.07B,RELIANCE.NS,Long,2024-02-29,portfolio_target_achieved
