Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-12-29,36488.63,2022-09-27,29134.99,194 days,2021-11-08/36432.2188,-20.15%,-20.15%,Rise by -1.97%,-20.15%,
Buy,2023-06-13,34212.12,2023-06-13,34212.12,0 days,2023-04-28/34098.1602,0.00%,0.00%,Rise by 0%,-20.15%,
