Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2021-06-30,19.25,2022-12-31,24.65,Buy,392 days,Rise by 38.390000%,28.05
2022-06-30,26.64,2022-06-30,26.64,Buy,0 days,Rise by -10.890000%,0.0
