Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-13,0.7229,2021-02-03,0.7197,2020-11-04-2021-01-01,0.6619-0.7493,Buy,15 days,-0.44%,Rise by 3.45%,-0.44%
2021-04-12,0.704,2021-04-15,0.714,2021-01-01-2021-03-25,0.6987-0.7183,Sell,3 days,-1.42%,Fall by -0.32%,-1.86%
2021-06-08,0.7225,2021-06-08,0.7225,2021-03-25-2021-05-26,0.6946-0.7317,Buy,0 days,0.0%,Rise by 0%,-1.86%
2021-07-13,0.6987,2021-07-15,0.7039,2021-05-26-2021-06-18,0.7017-0.7224,Sell,2 days,-0.74%,Fall by 3.11%,-2.61%
2021-08-11,0.7006,2021-08-12,0.7042,2021-05-26-2021-07-20,0.6955-0.7224,Sell,1 days,-0.51%,Fall by 2.41%,-3.12%
2021-08-20,0.682,2021-08-24,0.6894,2021-03-25-2021-05-26,0.6946-0.7317,Sell,2 days,-1.09%,Fall by 0.32%,-4.21%
2021-09-10,0.7105,2021-09-10,0.7105,2021-05-26-2021-08-20,0.6843-0.7224,Sell,0 days,-0.0%,Fall by 0%,-4.21%
2021-09-27,0.7017,2021-11-04,0.7176,2021-08-20-2021-09-03,0.6807-0.7166,Buy,28 days,2.27%,Rise by -4.38%,-1.94%
2021-10-28,0.7164,2021-11-09,0.7162,2021-09-03-2021-09-30,0.6922-0.7108,Sell,8 days,0.03%,Fall by 6.27%,-1.91%
2021-11-09,0.7162,2021-11-09,0.7162,2021-08-20-2021-10-21,0.6807-0.7219,Buy,0 days,0.0%,Rise by 0%,-1.91%
2022-01-06,0.6793,2022-01-06,0.6793,2021-01-01-2021-12-20,0.6741-0.7183,Sell,0 days,-0.0%,Fall by 0%,-1.91%
2022-01-25,0.6705,2022-01-25,0.6705,2021-08-20-2021-10-21,0.6807-0.7219,Sell,0 days,-0.0%,Fall by 0%,-1.91%
2022-01-28,0.6584,2022-02-01,0.6578,2020-11-04-2021-01-01,0.6619-0.7493,Sell,2 days,0.09%,Fall by -2.6%,-1.82%
2022-02-17,0.6681,2022-02-28,0.6693,2022-01-13-2022-01-28,0.6589-0.6843,Sell,7 days,-0.18%,Fall by -0.84%,-2.0%
2022-03-02,0.6768,2022-03-17,0.6831,2021-10-21-2022-01-28,0.6589-0.7165,Sell,11 days,-0.93%,Fall by 8.55%,-2.93%
2022-04-20,0.6747,2022-04-20,0.6747,2022-01-28-2022-04-05,0.6534-0.7034,Buy,0 days,0.0%,Rise by 0%,-2.93%
2022-05-02,0.6456,2022-05-13,0.6247,2022-01-28-2022-04-05,0.6534-0.7034,Sell,9 days,3.24%,Fall by 0.32%,0.31%
2022-06-10,0.6386,2022-06-10,0.6386,2021-10-21-2022-05-13,0.6267-0.7165,Sell,0 days,-0.0%,Fall by 0%,0.31%
2022-08-08,0.624,2022-08-08,0.624,2022-01-13-2022-07-14,0.6135-0.6843,Sell,0 days,-0.0%,Fall by 0%,0.31%
2022-08-24,0.6207,2023-12-28,0.6349,2022-07-14-2022-08-12,0.6062-0.6468,Buy,351 days,2.29%,Rise by -2.43%,2.59%
2022-09-16,0.5958,2022-09-26,0.5742,2022-07-14-2022-08-12,0.6062-0.6468,Sell,6 days,3.63%,Fall by 2.96%,6.22%
2022-12-12,0.6393,2022-12-12,0.6393,2021-01-01-2022-10-13,0.5638-0.7183,Sell,0 days,-0.0%,Fall by 0%,6.22%
