Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2008-12-31,0.5803,2009-03-31,0.5602,2006-06-30-2008-03-31,0.5934-0.8215,Sell,64 days,3.46%,Fall by -22.37%,3.46%,
2012-06-30,0.7871,2013-12-31,0.8218,2009-03-31-2012-03-31,0.4909-1.2214,Sell,391 days,-4.41%,Fall by 16.78%,-0.94%,
2013-06-30,0.78,2014-03-31,0.8669,2005-03-31-2009-03-31,0.603-0.6915,Sell,195 days,-11.14%,Fall by 13.47%,-12.09%,
2013-12-31,0.8218,2013-12-31,0.8218,2009-03-31-2012-03-31,0.4909-1.2214,Buy,0 days,0.0%,Rise by 0%,-12.09%,
2015-06-30,0.6839,2015-09-30,0.6354,2009-03-31-2009-12-31,0.4909-0.7593,Sell,66 days,7.09%,Fall by -11.63%,-4.99%,
2016-03-31,0.6903,2016-03-31,0.6903,2009-03-31-2009-12-31,0.4909-0.7593,Buy,0 days,0.0%,Rise by 0%,-4.99%,
2019-06-30,0.6702,2019-06-30,0.6702,2015-09-30-2017-09-30,0.6243-0.7559,Buy,0 days,0.0%,Rise by 0%,-4.99%,
2020-03-31,0.601,2020-03-31,0.601,2015-09-30-2017-09-30,0.6243-0.7559,Sell,0 days,-0.0%,Fall by 0%,-4.99%,
2023-03-31,0.627,2023-06-30,0.6067,2020-03-31-2021-03-31,0.5479-0.7493,Sell,65 days,3.24%,Fall by 7.04%,-1.76%,
2024-06-30,0.6085,2024-06-30,0.6085,2020-03-31-2021-03-31,0.5479-0.7493,Buy,0 days,0.0%,Rise by 0%,-1.76%,
