Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-12-13,7.7432,2016-03-13,8.0603,2015-12-06,Buy,13 Weeks,4.1%,Rise by 4.91%,4.1%,Absolute Extrema Case,
2015-12-20,7.8207,2016-03-13,8.0603,2015-12-13,Buy,12 Weeks,3.06%,Rise by 3.87%,7.16%,Normal Case,
2016-01-17,7.7784,2016-05-08,7.8559,2016-01-10,Buy,16 Weeks,1.0%,Rise by 4.8%,8.16%,Normal Case,
2016-02-14,7.7503,2016-05-08,7.8559,2016-02-07,Buy,12 Weeks,1.36%,Rise by 5.18%,9.52%,Normal Case,
2016-08-21,7.5318,2017-02-12,6.933,2016-08-14,Buy,25 Weeks,-7.95%,Rise by -6.08%,1.57%,Normal Case,
2016-09-11,7.4896,2017-02-12,6.933,2016-09-04,Buy,22 Weeks,-7.43%,Rise by -5.55%,-5.86%,Normal Case,
2016-10-30,7.1443,2017-02-12,6.933,2016-10-23,Buy,15 Weeks,-2.96%,Rise by -0.99%,-8.82%,Normal Case,
2017-01-01,6.8132,2017-04-23,7.1655,2016-12-25,Buy,16 Weeks,5.17%,Rise by 11.68%,-3.65%,Normal Case,
2017-01-29,7.0739,2017-04-23,7.1655,2017-01-22,Buy,12 Weeks,1.29%,Rise by 7.57%,-2.36%,Normal Case,
2017-03-12,6.9964,2017-05-28,6.9611,2017-03-05,Buy,11 Weeks,-0.5%,Rise by 8.76%,-2.86%,Normal Case,
2017-03-26,7.0809,2017-05-28,6.9611,2017-03-12,Buy,9 Weeks,-1.69%,Rise by 7.46%,-4.55%,Normal Case,
2017-04-02,7.095,2017-08-27,7.3416,2017-03-26,Buy,21 Weeks,3.48%,Rise by 5.16%,-1.08%,Normal Case,
2017-04-09,7.1443,2017-08-27,7.3416,2017-03-19,Buy,20 Weeks,2.76%,Rise by 4.44%,1.68%,Normal Case,
2017-04-16,7.1655,2017-08-27,7.3416,2017-04-09,Buy,19 Weeks,2.46%,Rise by 4.13%,4.14%,Normal Case,
2017-07-02,7.1302,2017-11-26,7.4543,2017-06-25,Buy,21 Weeks,4.55%,Rise by 7.02%,8.69%,Normal Case,
2017-08-13,7.4614,2017-11-26,7.4543,2017-08-06,Buy,15 Weeks,-0.1%,Rise by 2.27%,8.59%,Normal Case,
2017-08-27,7.3416,2017-11-26,7.4543,2017-08-20,Buy,13 Weeks,1.54%,Rise by 3.94%,10.13%,Normal Case,
2017-11-19,7.4262,2018-02-11,7.56,2017-11-12,Buy,12 Weeks,1.8%,Rise by 8.44%,11.93%,Normal Case,
2017-12-31,7.5177,2018-06-10,8.0532,2017-12-24,Buy,23 Weeks,7.12%,Rise by 9.56%,19.05%,Normal Case,
2018-02-04,7.9757,2018-06-10,8.0532,2018-01-28,Buy,18 Weeks,0.97%,Rise by 3.27%,20.02%,Normal Case,
2018-02-11,7.56,2018-06-10,8.0532,2017-10-01,Buy,17 Weeks,6.52%,Rise by 8.95%,26.55%,Local Extrema Case,
2018-04-08,7.7573,2018-06-10,8.0532,2017-12-10,Buy,9 Weeks,3.81%,Rise by 6.18%,30.36%,Local Extrema Case,
2018-04-08,7.7573,2018-06-10,8.0532,2018-04-01,Buy,9 Weeks,3.81%,Rise by 6.18%,34.18%,Normal Case,
2018-05-06,7.7714,2018-12-16,6.5736,2018-04-29,Buy,32 Weeks,-15.41%,Rise by -12.6%,18.76%,Normal Case,
2018-05-13,7.8559,2018-12-16,6.5736,2018-04-22,Buy,31 Weeks,-16.32%,Rise by -13.54%,2.44%,Normal Case,
2018-06-03,8.0462,2018-12-16,6.5736,2018-05-20,Buy,28 Weeks,-18.3%,Rise by -10.51%,-15.86%,Normal Case,
2018-09-30,6.8625,2018-12-16,6.5736,2015-11-22,Buy,11 Weeks,-4.21%,Rise by 4.42%,-20.07%,Tangent Case,
2018-10-07,6.785,2018-12-16,6.5736,2018-09-23,Buy,10 Weeks,-3.12%,Rise by 5.61%,-23.19%,Normal Case,
2018-10-28,6.5454,2019-02-10,6.8766,2018-10-21,Buy,15 Weeks,5.06%,Rise by 9.47%,-18.13%,Normal Case,
2018-12-02,6.7004,2019-02-10,6.8766,2018-11-18,Buy,10 Weeks,2.63%,Rise by 6.94%,-15.5%,Normal Case,
2018-12-09,6.6441,2019-02-10,6.8766,2018-11-25,Buy,9 Weeks,3.5%,Rise by 7.85%,-12.0%,Normal Case,
2018-12-16,6.5736,2019-03-17,6.9048,2018-12-09,Buy,13 Weeks,5.04%,Rise by 9.0%,-6.96%,Normal Case,
2018-12-23,6.5877,2019-03-17,6.9048,2018-12-16,Buy,12 Weeks,4.81%,Rise by 8.77%,-2.14%,Normal Case,
