Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-03-03,62.41,2021-03-29,65.54,2021-01-14-2021-01-29,57.62-58.64,Sell,18 days,-5.02%,Fall by 0.88%,-5.02%,
2021-07-12,68.34,2021-11-18,73.22,2020-11-04-2021-05-27,44.78-73.85,Buy,93 days,7.14%,Rise by 12.7%,2.13%,
2021-07-22,65.56,2021-08-23,68.19,2020-11-04-2021-05-27,44.78-73.85,Sell,22 days,-4.01%,Fall by 6.34%,-1.89%,
2021-08-05,67.02,2021-08-05,67.02,2021-03-18-2021-07-20,65.12-66.13,Sell,0 days,-0.0%,Fall by 0%,-1.89%,
2021-09-22,64.38,2021-09-22,64.38,2020-11-04-2021-03-18,44.78-67.23,Buy,0 days,0.0%,Rise by 0%,-1.89%,
2021-11-22,73.22,2021-11-22,73.22,2021-03-18-2021-09-20,63.95-66.13,Sell,0 days,-0.0%,Fall by 0%,-1.89%,
2022-02-28,80.69,2022-02-28,80.69,2021-09-20-2022-02-11,62.82-86.02,Buy,0 days,0.0%,Rise by 0%,-1.89%,
2022-03-08,74.69,2022-04-11,76.51,2020-11-06-2022-02-11,45.35-86.02,Sell,24 days,-2.44%,Fall by 7.8%,-4.32%,
2022-03-29,81.27,2022-04-05,80.22,2022-02-11-2022-03-08,76.55-84.17,Sell,5 days,1.29%,Fall by 11.08%,-3.03%,
2022-06-09,73.46,2022-06-09,73.46,2022-02-11-2022-05-12,70.85-84.17,Sell,0 days,-0.0%,Fall by 0%,-3.03%,
2022-06-13,70.05,2022-06-16,66.61,2021-09-20-2022-02-11,62.82-86.02,Sell,3 days,4.91%,Fall by 10.4%,1.88%,
2022-08-23,66.22,2022-08-23,66.22,2021-03-18-2022-07-14,59.95-66.13,Sell,0 days,-0.0%,Fall by 0%,1.88%,
2022-09-06,63.97,2025-09-03,74.86,2022-07-14-2022-08-16,58.64-69.11,Buy,781 days,17.02%,Rise by 8.51%,18.9%,
2022-09-19,66.67,2022-09-21,63.97,2022-08-16-2022-09-01,64.35-67.48,Sell,2 days,4.05%,Fall by 8.5%,22.95%,
2022-10-06,60.68,2022-10-11,58.59,2020-11-04-2021-03-18,44.78-67.23,Sell,3 days,3.44%,Fall by -7.95%,26.4%,
2022-10-11,58.59,2022-10-17,62.22,2022-07-14-2022-08-16,58.64-69.11,Sell,4 days,-6.2%,Fall by -1.66%,20.2%,
2022-11-03,63.13,2022-11-03,63.13,2022-08-16-2022-10-13,61.78-67.48,Sell,0 days,-0.0%,Fall by 0%,20.2%,
2022-11-18,66.79,2022-12-02,68.59,2022-03-22-2022-10-13,61.78-81.81,Sell,10 days,-2.7%,Fall by 7.79%,17.51%,
2022-12-20,64.32,2025-09-03,74.86,2022-10-13-2022-12-02,57.27-69.04,Buy,706 days,16.39%,Rise by 8.51%,33.89%,
2023-01-11,64.39,2023-01-13,66.35,2022-12-02-2022-12-16,63.74-68.04,Sell,2 days,-3.04%,Fall by 11.14%,30.85%,
2023-02-28,66.55,2025-07-14,74.03,2022-10-13-2023-02-14,57.27-70.67,Buy,619 days,11.24%,Rise by 2.85%,42.09%,
2023-03-13,58.96,2023-03-17,56.72,2022-07-14-2023-02-14,58.64-70.67,Sell,4 days,3.8%,Fall by -4.92%,45.89%,
2023-03-15,57.71,2023-03-21,57.21,2022-10-13-2022-12-02,57.27-69.04,Sell,4 days,0.87%,Fall by -4.02%,46.76%,
2023-04-12,59.89,2023-04-12,59.89,2022-08-16-2023-03-24,56.56-67.48,Sell,0 days,-0.0%,Fall by 0%,46.76%,
2023-04-26,59.51,2023-04-26,59.51,2021-01-14-2023-03-24,56.56-58.64,Sell,0 days,-0.0%,Fall by 0%,46.76%,
2023-05-15,61.58,2023-05-24,59.68,2022-03-22-2023-03-24,56.56-81.81,Sell,7 days,3.09%,Fall by -2.6%,49.84%,
2023-06-02,58.77,2025-09-03,74.86,2023-03-24-2023-05-08,55.43-63.17,Buy,588 days,27.38%,Rise by 8.51%,77.22%,
2023-06-26,60.29,2023-06-27,60.76,2023-05-08-2023-05-31,56.86-61.27,Sell,1 days,-0.78%,Fall by 2.85%,76.44%,
2023-08-11,64.13,2023-08-11,64.13,2023-03-24-2023-07-31,55.43-66.15,Buy,0 days,0.0%,Rise by 0%,76.44%,
2023-08-29,61.39,2025-09-03,74.86,2023-05-31-2023-07-31,56.29-66.15,Buy,526 days,21.94%,Rise by 8.51%,98.38%,
2023-09-26,60.19,2023-09-29,60.26,2023-07-31-2023-08-25,59.45-65.09,Sell,3 days,-0.12%,Fall by 8.89%,98.26%,
2023-10-24,55.94,2023-10-31,55.84,2023-05-31-2023-07-31,56.29-66.15,Sell,5 days,0.18%,Fall by -6.29%,98.44%,
2023-10-27,54.9,2023-10-27,54.9,2023-03-24-2023-07-31,55.43-66.15,Sell,0 days,-0.0%,Fall by 0%,98.44%,
2023-11-29,61.3,2023-11-29,61.3,2022-02-11-2023-10-27,56.22-84.17,Sell,0 days,-0.0%,Fall by 0%,98.44%,
2024-01-16,59.61,2024-01-19,60.42,2023-11-21-2023-12-07,60.51-61.43,Sell,3 days,-1.36%,Fall by 4.15%,97.08%,
2024-01-19,60.42,2025-07-10,73.89,2023-10-27-2024-01-08,54.69-65.12,Buy,384 days,22.29%,Rise by 3.05%,119.38%,
2024-02-06,59.82,2024-02-07,59.25,2023-11-21-2024-01-17,59.41-61.43,Sell,1 days,0.95%,Fall by 0.29%,120.33%,
2024-03-20,60.13,2024-03-21,60.19,2024-01-08-2024-02-13,58.9-64.21,Sell,1 days,-0.1%,Fall by 6.75%,120.23%,
2024-05-03,54.66,2024-05-07,55.32,2023-10-27-2024-01-08,54.69-65.12,Sell,2 days,-1.21%,Fall by 1.19%,119.02%,
2024-05-06,54.97,2024-05-06,54.97,2024-01-08-2024-04-16,56.41-64.21,Sell,0 days,-0.0%,Fall by 0%,119.02%,
2024-05-28,55.53,2024-05-28,55.53,2022-08-16-2024-05-03,58.56-67.48,Sell,0 days,-0.0%,Fall by 0%,119.02%,
2024-07-25,57.89,2024-07-25,57.89,2021-05-27-2024-06-14,54.29-71.79,Sell,0 days,-0.0%,Fall by 0%,119.02%,
2024-08-07,55.88,2024-08-26,59.18,2021-01-14-2024-06-14,54.29-58.64,Sell,13 days,-5.91%,Fall by 7.08%,113.12%,
2024-09-27,63.36,2024-10-10,59.44,2024-03-13-2024-06-14,54.29-60.48,Sell,9 days,6.19%,Fall by 7.49%,119.31%,
2024-09-30,63.26,2025-09-03,74.86,2024-06-14-2024-09-20,53.52-64.91,Buy,242 days,18.34%,Rise by 8.51%,137.64%,
2024-11-18,56.27,2024-12-05,52.8,2024-09-20-2024-11-04,55.26-63.88,Sell,13 days,6.17%,Fall by 2.35%,143.81%,
2024-12-05,52.8,2024-12-10,53.11,2024-06-14-2024-09-20,53.52-64.91,Sell,3 days,-0.59%,Fall by -6.48%,143.22%,
2025-01-27,57.52,2025-01-27,57.52,2022-08-16-2024-12-20,52.69-67.48,Sell,0 days,-0.0%,Fall by 0%,143.22%,
2025-02-19,60.13,2025-02-19,60.13,2021-01-14-2024-12-20,52.69-58.64,Sell,0 days,-0.0%,Fall by 0%,143.22%,
2025-02-21,59.83,2025-04-02,59.91,2024-12-20-2025-02-11,51.25-60.86,Buy,28 days,0.13%,Rise by 23.57%,143.36%,
2025-05-09,63.18,2025-05-09,63.18,2025-02-11-2025-04-07,57.21-59.85,Sell,0 days,-0.0%,Fall by 0%,143.36%,
2025-08-05,72.98,2025-09-03,74.86,2025-04-07-2025-07-23,54.87-75.58,Buy,21 days,2.58%,Rise by 8.51%,145.93%,
2025-08-22,74.38,2025-08-25,73.76,2025-07-23-2025-08-01,72.84-75.22,Sell,1 days,0.83%,Fall by -6.18%,146.77%,
2025-09-02,74.53,2025-09-26,79.25,2023-05-31-2025-07-23,56.29-75.58,Buy,18 days,6.33%,Rise by 3.63%,153.1%,
