Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-06-19,28.66,2013-06-16,27.38,519 days,-4.470000%,-4.470000%,Rise by -17.270000%,-4.470000%
Buy,2015-09-06,31.38,2017-07-02,34.42,474 days,9.700000%,9.700000%,Rise by 10.090000%,5.240000%
Buy,2018-10-28,30.55,2021-07-25,40.53,714 days,32.670000%,32.670000%,Rise by 12.620000%,37.910000%
Buy,2022-03-13,36.7,2025-04-06,53.08,799 days,44.630000%,44.630000%,Rise by 5.310000%,82.540000%
