Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date(Win Trades) (Max/Min/Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2/Moving Avg) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/Moving Avg) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Interval,Signal,Symbol,Date,SignalType
OSCILLATOR DELTA,"WMT, Long, 2025-11-21 (Price: 105.32)",No Exit Yet,"-1.2%, 1 day","94.44%, Past 6 years, 18","Daily, is Confirmed on 2025-11-21",No Cancellation Possible,"2025-12-23 (Price: 110.9000), 5.30% above",1 day,No Information,No Information,No Information,No Information,No Information,No Information,23.28%/5.07%/9.04%,"14.16%, 23.42%",7.7 months/6 days/2.1 months,2026-10-23/2025-11-29/2026-02-20,23.6%,16.53%,7.07%,0.57,0.68,110.2068/114.8409/122.17/No Horizontal Resistance/137.8139/No Next Fib Ext/No Moving Avg Target,No Recent Minima/42.9289/85.5556/53.2582/No F-Track Level/No F-Track Level/97.87,68.21%/151/1.5 month (Across ALL Assets),63.74%/353/1.4 month (Across ALL Assets),Daily,Long,WMT,2025-11-21,entry
