Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2015-09-30,28.57,2015-12-31,27.5,2013-09-30-2015-03-31,18.76-33.64,Sell,66 days,3.75%,Fall by 2.51%,3.75%
2018-06-30,33.29,2019-06-30,35.3,2013-09-30-2018-03-31,18.76-38.21,Sell,259 days,-6.04%,Fall by 31.7%,-2.29%
2019-06-30,35.3,2025-09-30,52.06,2016-03-31-2018-03-31,23.52-38.21,Buy,1631 days,47.48%,Rise by 3.67%,45.19%
2020-03-31,24.11,2020-06-30,29.02,2018-12-31-2019-06-30,28.96-36.46,Sell,65 days,-20.36%,Fall by -40.52%,24.82%
2020-09-30,33.86,2023-03-31,39.36,2013-09-30-2015-03-31,18.76-33.64,Buy,652 days,16.24%,Rise by 48.7%,41.06%
2022-03-31,44.57,2022-06-30,39.37,2013-09-30-2021-12-31,18.76-50.85,Sell,65 days,11.67%,Fall by 0.03%,52.73%
2022-06-30,39.37,2023-06-30,43.7,2018-12-31-2021-12-31,28.96-50.85,Sell,261 days,-11.0%,Fall by -19.13%,41.73%
2022-12-31,41.74,2025-09-30,52.06,2020-03-31-2021-12-31,20.48-50.85,Buy,716 days,24.72%,Rise by 3.67%,66.46%
2023-03-31,39.36,2023-06-30,43.7,2020-03-31-2021-12-31,20.48-50.85,Sell,65 days,-11.03%,Fall by -19.13%,55.43%
2023-09-30,44.22,2025-09-30,52.06,2018-12-31-2021-12-31,28.96-50.85,Buy,521 days,17.73%,Rise by 3.67%,73.16%
2024-12-31,52.64,2025-09-30,52.06,2023-03-31-2024-09-30,37.77-59.49,Sell,195 days,1.1%,Fall by -3.67%,74.26%
2025-03-31,51.48,2025-03-31,51.48,2020-03-31-2024-09-30,20.48-59.49,Sell,0 days,-0.0%,Fall by 0%,74.26%
2025-09-30,52.06,2025-09-30,52.06,2023-03-31-2024-09-30,37.77-59.49,Buy,0 days,0.0%,Rise by 0%,74.26%
