Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-24,42.78,2021-02-26,41.03,2021-01-13-2021-01-29,39.46-41.6,Sell,2 days,4.09%,Fall by -0.83%,4.09%
2021-03-29,42.05,2024-07-23,55.75,2020-11-04-2021-03-11,34.28-43.84,Buy,866 days,32.58%,Rise by 6.19%,36.67%
2021-05-05,41.68,2021-05-06,42.2,2021-03-11-2021-04-21,39.69-43.51,Sell,1 days,-1.25%,Fall by -4.22%,35.42%
2021-06-22,44.46,2021-09-09,49.3,2021-04-21-2021-06-08,39.13-45.44,Buy,57 days,10.89%,Rise by 1.56%,46.31%
2021-07-12,44.35,2021-09-30,48.69,2020-11-04-2021-06-08,34.28-45.44,Buy,58 days,9.79%,Rise by 3.78%,56.1%
2021-08-12,45.85,2021-10-08,49.26,2021-06-08-2021-07-20,44.16-45.19,Sell,41 days,-7.44%,Fall by 0.85%,48.66%
2021-11-19,49.56,2021-11-19,49.56,2021-09-23-2021-10-29,48.88-49.94,Sell,0 days,-0.0%,Fall by 0%,48.66%
2021-11-30,47.52,2024-05-07,51.91,2021-07-20-2021-11-12,43.67-50.85,Buy,635 days,9.24%,Rise by 10.5%,57.9%
2022-01-20,46.67,2022-01-20,46.67,2021-06-08-2021-12-20,43.65-45.19,Sell,0 days,-0.0%,Fall by 0%,57.9%
2022-02-14,43.4,2022-02-16,44.93,2021-07-20-2021-11-12,43.67-50.85,Sell,2 days,-3.53%,Fall by 10.57%,54.37%
2022-03-25,44.25,2022-04-21,44.7,2021-09-23-2022-03-07,41.25-49.94,Sell,19 days,-1.02%,Fall by 9.87%,53.35%
2022-04-11,45.52,2022-04-11,45.52,2021-06-08-2022-03-07,41.25-45.19,Sell,0 days,-0.0%,Fall by 0%,53.35%
2022-04-21,44.7,2024-01-18,49.08,2022-03-07-2022-04-04,40.08-46.52,Buy,455 days,9.8%,Rise by 6.54%,63.15%
2022-06-09,40.73,2022-06-15,40.01,2022-04-04-2022-05-13,40.53-46.15,Sell,4 days,1.77%,Fall by -6.5%,64.92%
2022-06-13,39.51,2022-06-15,40.01,2022-03-07-2022-04-04,40.08-46.52,Sell,2 days,-1.27%,Fall by -6.5%,63.65%
2022-06-16,38.88,2022-06-22,38.95,2021-04-21-2021-06-08,39.13-45.44,Sell,4 days,-0.18%,Fall by -9.4%,63.47%
2022-07-14,39.68,2022-07-14,39.68,2021-06-08-2022-06-17,38.98-45.19,Sell,0 days,-0.0%,Fall by 0%,63.47%
2022-08-09,42.94,2022-08-09,42.94,2021-03-11-2022-06-17,38.98-43.51,Sell,0 days,-0.0%,Fall by 0%,63.47%
2022-10-03,40.97,2024-02-12,50.28,2022-06-17-2022-09-12,38.58-44.48,Buy,355 days,22.72%,Rise by 4.0%,86.2%
2022-12-08,43.35,2022-12-08,43.35,2022-08-17-2022-10-13,40.93-44.05,Sell,0 days,-0.0%,Fall by 0%,86.2%
2022-12-28,41.81,2024-05-30,53.03,2022-10-13-2022-12-01,39.74-44.47,Buy,371 days,26.84%,Rise by 8.17%,113.03%
2023-01-25,41.76,2023-01-31,40.99,2022-12-01-2022-12-23,41.2-44.13,Sell,4 days,1.84%,Fall by 7.2%,114.88%
2023-02-23,39.4,2023-03-02,39.35,2022-10-13-2022-12-01,39.74-44.47,Sell,5 days,0.13%,Fall by -3.89%,115.01%
2023-03-28,38.4,2023-04-25,40.01,2022-06-17-2022-09-12,38.58-44.48,Sell,20 days,-4.19%,Fall by -2.17%,110.81%
2023-04-19,39.81,2023-04-19,39.81,2021-03-11-2023-03-15,38.06-43.51,Sell,0 days,-0.0%,Fall by 0%,110.81%
2023-05-17,41.23,2023-05-17,41.23,2021-11-12-2023-03-15,38.06-50.63,Sell,0 days,-0.0%,Fall by 0%,110.81%
2023-08-17,43.2,2024-10-02,58.01,2022-10-13-2023-07-26,39.74-44.79,Buy,294 days,34.28%,Rise by -3.84%,145.09%
2023-10-06,44.58,2024-06-06,53.36,2023-08-18-2023-09-11,43.13-45.46,Buy,174 days,19.69%,Rise by 7.5%,164.79%
2023-10-24,43.75,2023-10-30,43.33,2023-09-11-2023-10-04,43.93-45.26,Sell,4 days,0.96%,Fall by -12.35%,165.75%
2024-01-22,49.77,2024-03-15,50.52,2023-09-11-2023-10-26,42.88-45.26,Sell,39 days,-1.51%,Fall by -0.89%,164.24%
2024-07-23,55.75,2024-07-26,56.82,2024-05-02-2024-06-04,51.54-52.66,Sell,3 days,-1.92%,Fall by 0.55%,162.32%
2024-10-09,57.34,2024-10-09,57.34,2021-07-20-2024-09-26,43.67-59.49,Buy,0 days,0.0%,Rise by 0%,162.32%
2024-10-29,55.24,2024-10-29,55.24,2023-10-26-2024-09-26,42.67-59.49,Buy,0 days,0.0%,Rise by 0%,162.32%
2024-11-13,53.27,2025-01-02,53.4,2022-06-17-2024-09-26,38.58-59.49,Sell,36 days,-0.24%,Fall by 6.2%,162.08%
2024-11-14,53.4,2024-11-19,53.57,2022-10-13-2024-09-26,39.74-59.49,Sell,3 days,-0.32%,Fall by 6.5%,161.76%
2024-11-15,53.02,2024-12-26,53.25,2023-03-15-2024-09-26,37.77-59.49,Sell,29 days,-0.43%,Fall by 5.93%,161.33%
2024-11-20,53.63,2024-11-25,54.88,2022-03-07-2024-09-26,40.08-59.49,Sell,3 days,-2.33%,Fall by 8.73%,159.0%
2024-12-13,55.56,2024-12-18,53.59,2024-07-31-2024-11-21,53.2-57.15,Sell,3 days,3.55%,Fall by 6.53%,162.54%
2025-01-08,52.33,2025-01-13,50.65,2020-11-05-2024-09-26,35.07-59.49,Sell,3 days,3.21%,Fall by 5.63%,165.75%
2025-01-10,51.21,2025-01-15,51.28,2020-11-04-2024-09-26,34.28-59.49,Sell,3 days,-0.14%,Fall by 6.79%,165.62%
2025-02-11,50.14,2025-02-20,50.08,2024-03-08-2025-01-27,50.15-52.23,Sell,7 days,0.12%,Fall by 1.9%,165.74%
2025-03-03,47.8,2025-03-06,48.94,2023-10-26-2024-09-26,42.67-59.49,Sell,3 days,-2.38%,Fall by -0.39%,163.35%
2025-03-11,48.66,2025-04-03,51.18,2021-07-20-2024-09-26,43.67-59.49,Sell,17 days,-5.18%,Fall by -0.7%,158.17%
2025-03-31,51.48,2025-03-31,51.48,2024-12-06-2025-03-04,48.07-55.6,Sell,0 days,-0.0%,Fall by 0%,158.17%
2025-05-12,54.32,2025-06-23,54.31,2024-09-26-2025-03-04,48.07-59.1,Sell,30 days,0.02%,Fall by 4.03%,158.19%
2025-05-27,54.53,2025-06-23,54.31,2025-03-24-2025-04-09,51.33-52.02,Sell,19 days,0.4%,Fall by 4.03%,158.59%
2025-07-16,55.27,2025-07-16,55.27,2025-03-04-2025-06-27,47.6-56.01,Buy,0 days,0.0%,Rise by 0%,158.59%
2025-08-29,51.98,2025-09-03,52.62,2025-06-27-2025-08-06,52.46-55.82,Sell,3 days,-1.23%,Fall by 1.06%,157.36%
2025-09-24,52.74,2025-10-02,52.3,2025-06-27-2025-08-29,52.01-55.82,Sell,6 days,0.83%,Fall by -3.19%,158.2%
2025-10-29,54.61,2025-10-29,54.61,2024-09-26-2025-09-30,52.11-59.1,Sell,0 days,-0.0%,Fall by 0%,158.2%
