Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2015-04-30,29.39,2015-08-31,28.09,2013-08-31-2015-03-31,18.76-33.64,Sell,87 days,4.42%,Fall by 14.49%,4.42%,
2015-08-31,28.09,2015-10-31,28.48,2012-02-29-2013-08-31,23.17-25.67,Sell,44 days,-1.39%,Fall by 5.86%,3.03%,
2017-01-31,28.36,2017-01-31,28.36,2013-08-31-2015-03-31,18.76-33.64,Buy,0 days,0.0%,Rise by 0%,3.03%,
2017-02-28,29.67,2017-07-31,34.36,2015-03-31-2016-02-29,25.96-31.08,Sell,109 days,-15.81%,Fall by 3.11%,-12.77%,
2018-05-31,33.65,2018-09-30,32.47,2013-08-31-2018-01-31,18.76-38.21,Sell,86 days,3.51%,Fall by 0.89%,-9.27%,
2018-08-31,35.68,2022-02-28,43.75,2016-02-29-2018-01-31,23.52-38.21,Buy,911 days,22.62%,Rise by 1.12%,13.35%,
2018-12-31,33.34,2022-03-31,44.57,2013-08-31-2018-01-31,18.76-38.21,Buy,848 days,33.68%,Rise by -0.74%,47.04%,
2019-11-30,34.46,2020-02-29,32.19,2016-02-29-2018-01-31,23.52-38.21,Sell,64 days,6.59%,Fall by -32.59%,53.62%,
2020-03-31,24.11,2020-04-30,27.05,2018-10-31-2019-06-30,28.96-36.46,Sell,22 days,-12.19%,Fall by -45.55%,41.43%,
2022-01-31,45.87,2022-02-28,43.75,2018-10-31-2021-11-30,28.96-50.85,Sell,20 days,4.62%,Fall by 11.31%,46.05%,
2022-02-28,43.75,2022-05-31,41.43,2020-03-31-2021-11-30,20.48-50.85,Sell,66 days,5.3%,Fall by 6.35%,51.35%,
2022-04-30,43.64,2022-04-30,43.64,2015-03-31-2020-03-31,32.64-31.08,Sell,0 days,-0.0%,Fall by 0%,51.35%,
2022-05-31,41.43,2025-01-31,50.99,2020-03-31-2021-11-30,20.48-50.85,Buy,698 days,23.08%,Rise by 9.2%,74.43%,
2022-06-30,39.37,2022-11-30,44.24,2016-02-29-2021-11-30,23.52-50.85,Sell,109 days,-12.37%,Fall by -21.09%,62.06%,
2022-08-31,43.02,2022-08-31,43.02,2013-08-31-2021-11-30,18.76-50.85,Buy,0 days,0.0%,Rise by 0%,62.06%,
2024-11-30,54.78,2024-12-31,52.64,2023-03-31-2024-09-30,37.77-59.49,Sell,21 days,3.91%,Fall by -2.53%,65.96%,
2025-01-31,50.99,2025-02-28,48.1,2018-10-31-2024-09-30,28.96-59.49,Sell,20 days,5.67%,Fall by -12.2%,71.63%,
2025-02-28,48.1,2025-04-30,53.57,2021-11-30-2023-03-31,40.35-46.89,Sell,43 days,-11.37%,Fall by -0.75%,60.26%,
2025-05-31,54.31,2025-05-31,54.31,2023-03-31-2024-09-30,37.77-59.49,Buy,0 days,0.0%,Rise by 0%,60.26%,
