Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2005-12-31,66.72,2008-12-31,49.24,782 days,2004-12-31/64.75,-26.20%,-26.20%,Rise by -26.2%,-26.20%,
Buy,2010-12-31,78.24,2016-12-31,134.85,1565 days,2006-12-31/78.03,72.35%,72.35%,Rise by 111.75%,46.16%,
Buy,2017-12-31,152.46,2025-11-03,246.23,2045 days,2016-12-31/134.85,61.50%,61.50%,Rise by 45.91%,107.66%,
