Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-05,75.67,2015-02-15,121.53,1094 days,2010-11-07/73.77,60.61%,60.61%,Rise by 10.15%,60.61%,
Buy,2015-06-21,127.86,2016-01-17,100.12,149 days,2015-03-22/125.99,-21.70%,-21.70%,Rise by -10.03%,38.91%,
Buy,2016-07-10,116.79,2020-12-06,188.2,1149 days,2016-06-12/116.07,61.14%,61.14%,Rise by 6.87%,100.05%,
Buy,2021-03-14,233.59,2022-05-01,184.95,294 days,2021-02-14/227.26,-20.82%,-20.82%,Rise by -0.56%,79.23%,
Buy,2023-12-17,197.04,2023-12-17,197.04,0 days,2023-07-30/196.43,0.00%,0.00%,Rise by 0%,79.23%,
