Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-02,318.4,2021-11-26,391.2,2020-11-04-2021-02-16,281.87-338.19,Buy,193 days,22.86%,Rise by 3.14%,22.86%
2021-03-23,317.22,2021-03-29,315.91,2021-02-16-2021-03-05,309.61-334.34,Sell,4 days,0.41%,Fall by -0.31%,23.28%
2021-05-14,326.39,2021-05-14,326.39,2021-03-05-2021-04-29,297.45-342.8,Buy,0 days,0.0%,Rise by 0%,23.28%
2021-09-14,375.26,2021-09-22,369.57,2021-08-05-2021-08-19,365.68-367.45,Sell,6 days,1.52%,Fall by -3.67%,24.79%
2021-09-22,369.57,2021-11-26,391.2,2021-03-05-2021-09-07,297.45-382.78,Buy,47 days,5.85%,Rise by 3.14%,30.65%
2021-11-12,394.7,2021-11-12,394.7,2021-08-05-2021-10-04,358.86-367.45,Sell,0 days,-0.0%,Fall by 0%,30.65%
2021-12-07,397.83,2021-12-07,397.83,2021-10-04-2021-11-22,350.32-408.71,Buy,0 days,0.0%,Rise by 0%,30.65%
2022-01-20,361.72,2022-01-25,345.11,2021-11-22-2021-12-20,381.5-399.19,Sell,3 days,4.59%,Fall by 7.81%,35.24%
2022-01-25,345.11,2022-01-26,344.57,2021-10-04-2021-11-22,350.32-408.71,Sell,1 days,0.16%,Fall by 7.66%,35.39%
2022-02-09,366.73,2022-02-09,366.73,2021-11-22-2022-01-24,353.98-399.19,Sell,0 days,-0.0%,Fall by 0%,35.39%
2022-03-08,323.35,2022-03-16,340.32,2020-11-04-2021-11-22,281.87-408.71,Sell,6 days,-5.25%,Fall by 12.69%,30.15%
2022-03-10,331.27,2022-03-10,331.27,2021-11-22-2022-02-24,341.04-399.19,Sell,0 days,-0.0%,Fall by 0%,30.15%
2022-04-05,361.1,2022-04-08,349.15,2021-12-28-2022-03-14,326.59-400.71,Sell,3 days,3.31%,Fall by 10.28%,33.46%
2022-04-14,338.43,2023-12-04,386.32,2022-03-14-2022-03-29,317.45-371.83,Buy,427 days,14.15%,Rise by 6.52%,47.61%
2022-04-27,316.76,2022-05-04,329.6,2022-03-14-2022-03-29,317.45-371.83,Sell,5 days,-4.05%,Fall by 11.67%,43.55%
2022-04-28,328.01,2022-04-29,313.25,2021-09-07-2022-03-14,326.59-380.49,Sell,1 days,4.5%,Fall by 8.3%,48.05%
2022-05-09,297.15,2022-05-09,297.15,2021-03-05-2021-11-22,297.45-408.71,Sell,0 days,-0.0%,Fall by 0%,48.05%
2022-05-11,291.84,2022-05-11,291.84,2021-08-05-2022-03-14,326.59-367.45,Sell,0 days,-0.0%,Fall by 0%,48.05%
2022-05-20,288.68,2022-05-20,288.68,2020-11-04-2021-09-07,281.87-382.78,Sell,0 days,-0.0%,Fall by 0%,48.05%
2022-06-09,299.4,2022-06-10,288.84,2022-03-29-2022-05-20,293.8-366.06,Sell,1 days,3.53%,Fall by 0.04%,51.58%
2022-07-05,286.96,2022-07-05,286.96,2021-02-16-2022-06-16,276.06-334.34,Sell,0 days,-0.0%,Fall by 0%,51.58%
