Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-12-31,4.1,2016-02-29,47.81,1867 days,1066.100000%,1066.100000%,Rise by 46.590000%,1066.100000%
Buy,2019-01-31,42.4,2019-01-31,42.4,0 days,0.00%,0.00%,Rise by 0%,1066.100000%
