Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2016-02-28,113.1180,2016-06-19,104.7430,79 days,-7.40%,-7.4038%,Rise by -10.9%,-7.4038%
Buy,2016-07-17,105.1910,2016-11-20,110.2560,89 days,4.82%,4.8151%,Rise by 12.41%,-2.5887%
Buy,2018-03-04,106.1630,2018-04-29,109.3000,39 days,2.95%,2.9549%,Rise by 4.39%,0.3662%
Buy,2024-09-01,144.8900,2024-10-13,148.7040,29 days,2.63%,2.6323%,Rise by 7.99%,2.9985%
Buy,2025-04-27,142.8790,2025-07-13,146.2880,54 days,2.39%,2.3859%,Rise by 5.52%,5.3844%
