Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-08-21,39.68,2013-03-03,43.31,399 days,9.150000%,9.150000%,Rise by 6.850000%,9.150000%,
Buy,2013-06-23,37.41,2015-05-31,41.12,504 days,9.920000%,9.920000%,Rise by 15.770000%,19.070000%,
Buy,2015-08-30,33.78,2018-02-11,46.42,639 days,37.420000%,37.420000%,Rise by 7.430000%,56.480000%,
Buy,2018-07-08,43.41,2023-08-13,39.56,1329 days,-8.870000%,-8.870000%,Rise by -10.920000%,47.610000%,
