Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2017-07-02,45.59,2017-10-08,48.54,2017-06-25,Buy,14 Weeks,6.47%,Rise by 9.87%,42.85%,Normal Case
2017-08-20,46.67,2017-12-10,49.32,2017-08-13,Buy,16 Weeks,5.68%,Rise by 7.33%,48.52%,Normal Case
2017-08-27,47.33,2017-12-10,49.32,2017-08-20,Buy,15 Weeks,4.2%,Rise by 5.83%,52.73%,Normal Case
2017-12-31,49.95,2018-06-03,49.4,2017-12-24,Buy,22 Weeks,-1.1%,Rise by 1.46%,51.63%,Normal Case
2018-04-08,49.29,2018-10-14,44.83,2018-03-25,Buy,27 Weeks,-9.05%,Rise by -2.31%,42.58%,Normal Case
2018-11-11,44.56,2019-05-05,47.73,2018-10-21,Buy,25 Weeks,7.11%,Rise by 7.11%,49.69%,Normal Case
2018-12-02,44.52,2019-05-05,47.73,2018-11-18,Buy,22 Weeks,7.21%,Rise by 7.21%,56.9%,Normal Case
2019-01-20,44.39,2019-05-05,47.73,2018-11-04,Buy,15 Weeks,7.52%,Rise by 7.52%,64.43%,Local Extrema Case
2019-03-17,46.47,2019-07-21,46.84,2019-02-24,Buy,18 Weeks,0.8%,Rise by 2.71%,65.22%,Normal Case
2019-06-09,46.16,2019-09-29,45.87,2019-06-02,Buy,16 Weeks,-0.63%,Rise by 4.74%,64.6%,Normal Case
2020-01-05,49.08,2020-05-17,39.17,2019-12-29,Buy,19 Weeks,-20.19%,Rise by -10.31%,44.4%,Normal Case
2020-03-29,37.02,2020-06-28,42.94,2020-03-22,Buy,13 Weeks,15.99%,Rise by 21.34%,60.4%,Normal Case
2020-04-05,35.95,2020-06-28,42.94,2020-03-15,Buy,12 Weeks,19.44%,Rise by 24.95%,79.84%,Normal Case
2020-06-14,43.34,2020-10-04,46.14,2020-06-07,Buy,16 Weeks,6.46%,Rise by 9.44%,86.3%,Normal Case
2020-06-21,43.26,2020-10-04,46.14,2020-05-31,Buy,15 Weeks,6.66%,Rise by 9.64%,92.96%,Normal Case
2020-07-05,44.1,2020-10-04,46.14,2020-06-28,Buy,13 Weeks,4.63%,Rise by 7.55%,97.58%,Normal Case
2020-09-13,46.51,2021-02-07,55.34,2016-01-03,Buy,21 Weeks,18.99%,Rise by 21.89%,116.57%,Tangent Case
2020-09-20,46.81,2021-02-07,55.34,2020-09-13,Buy,20 Weeks,18.22%,Rise by 21.11%,134.79%,Normal Case
2020-10-25,47.3,2021-02-07,55.34,2020-10-18,Buy,15 Weeks,17.0%,Rise by 19.85%,151.79%,Normal Case
2021-01-10,55.36,2021-05-23,57.4,2021-01-03,Buy,19 Weeks,3.68%,Rise by 6.83%,155.47%,Normal Case
2021-05-23,57.4,2021-09-26,56.64,2021-05-09,Buy,18 Weeks,-1.32%,Rise by 1.67%,154.15%,Normal Case
2021-06-06,59.14,2021-09-26,56.64,2021-05-30,Buy,16 Weeks,-4.23%,Rise by -1.32%,149.92%,Normal Case
2021-09-12,57.62,2021-12-05,54.71,2021-09-05,Buy,12 Weeks,-5.05%,Rise by 0.52%,144.87%,Normal Case
2021-09-19,56.88,2021-12-05,54.71,2021-08-29,Buy,11 Weeks,-3.82%,Rise by 1.83%,141.06%,Normal Case
2021-12-05,54.71,2022-08-28,45.04,2016-02-07,Buy,38 Weeks,-17.68%,Rise by -10.49%,123.38%,Tangent Case
2021-12-12,56.1,2022-08-28,45.04,2021-11-28,Buy,37 Weeks,-19.71%,Rise by -11.12%,103.67%,Normal Case
2022-02-13,54.16,2022-08-28,45.04,2022-02-06,Buy,28 Weeks,-16.84%,Rise by -12.0%,86.83%,Normal Case
2022-05-22,47.97,2022-08-28,45.04,2022-05-15,Buy,14 Weeks,-6.11%,Rise by -1.27%,80.72%,Normal Case
2022-05-29,49.63,2022-08-28,45.04,2022-05-08,Buy,13 Weeks,-9.25%,Rise by -11.61%,71.47%,Normal Case
2022-06-05,49.42,2022-08-28,45.04,2022-03-13,Buy,12 Weeks,-8.86%,Rise by -4.17%,62.61%,Local Extrema Case
2022-07-24,45.11,2023-01-01,45.5,2016-02-21,Buy,23 Weeks,0.86%,Rise by -11.31%,63.47%,Tangent Case
2022-11-06,42.79,2023-02-19,48.69,2022-10-30,Buy,15 Weeks,13.79%,Rise by 16.62%,77.26%,Normal Case
2022-12-11,46.56,2023-02-19,48.69,2022-12-04,Buy,10 Weeks,4.57%,Rise by 7.17%,81.84%,Normal Case
2022-12-18,45.35,2023-02-19,48.69,2022-11-27,Buy,9 Weeks,7.36%,Rise by 10.1%,89.2%,Normal Case
2023-01-01,45.5,2023-04-30,49.68,2022-12-18,Buy,17 Weeks,9.19%,Rise by 9.74%,98.39%,Normal Case
2023-03-05,48.54,2023-05-28,48.85,2023-02-26,Buy,12 Weeks,0.64%,Rise by 2.86%,99.03%,Normal Case
2023-04-30,49.68,2023-07-02,49.22,2023-04-16,Buy,9 Weeks,-0.93%,Rise by 2.94%,98.1%,Normal Case
2023-07-02,49.22,2024-01-14,50.43,2023-06-25,Buy,28 Weeks,2.46%,Rise by 3.7%,100.56%,Normal Case
2024-01-07,50.21,2024-04-21,51.16,2023-12-24,Buy,15 Weeks,1.89%,Rise by 6.33%,102.45%,Normal Case
2024-03-10,52.99,2024-06-09,54.25,2024-03-03,Buy,13 Weeks,2.38%,Rise by 4.0%,104.83%,Normal Case
2024-03-17,52.8,2024-06-09,54.25,2016-03-27,Buy,12 Weeks,2.75%,Rise by 4.38%,107.58%,Tangent Case
2024-05-05,53.4,2024-07-28,53.62,2024-04-14,Buy,12 Weeks,0.41%,Rise by 3.76%,107.99%,Normal Case
2024-07-07,54.32,2024-09-15,55.0,2024-06-30,Buy,10 Weeks,1.25%,Rise by 2.84%,109.24%,Normal Case
2024-10-06,57.05,2024-12-29,52.59,2024-09-29,Buy,12 Weeks,-7.82%,Rise by -0.28%,101.42%,Normal Case
2024-11-10,54.78,2025-04-06,51.22,2024-11-03,Buy,21 Weeks,-6.5%,Rise by 3.85%,94.92%,Normal Case
2024-12-15,54.56,2025-04-06,51.22,2024-12-08,Buy,16 Weeks,-6.12%,Rise by 4.27%,88.8%,Normal Case
2025-01-05,52.33,2025-04-06,51.22,2024-12-22,Buy,13 Weeks,-2.12%,Rise by 8.71%,86.68%,Normal Case
2025-02-02,53.98,2025-04-06,51.22,2025-01-26,Buy,9 Weeks,-5.11%,Rise by 22.92%,81.57%,Normal Case
2025-03-02,55.32,2025-06-29,60.82,2025-02-16,Buy,17 Weeks,9.94%,Rise by 19.94%,91.51%,Normal Case
2025-03-16,56.57,2025-06-29,60.82,2025-03-09,Buy,15 Weeks,7.51%,Rise by 17.29%,99.02%,Normal Case
2025-03-30,55.82,2025-06-29,60.82,2025-01-19,Buy,13 Weeks,8.96%,Rise by 18.86%,107.98%,Local Extrema Case
2025-04-20,54.65,2025-06-29,60.82,2025-02-09,Buy,10 Weeks,11.29%,Rise by 21.41%,119.27%,Local Extrema Case
2025-04-27,56.54,2025-06-29,60.82,2025-04-20,Buy,9 Weeks,7.57%,Rise by 17.35%,126.84%,Normal Case
2025-05-25,59.45,2025-08-10,61.96,2025-05-18,Buy,11 Weeks,4.22%,Rise by 11.61%,131.06%,Normal Case
2025-08-10,61.96,2025-08-10,61.96,2016-05-01,Buy,0 Weeks,0.0%,Rise by 0%,131.06%,Tangent Case
2025-08-24,63.68,2025-08-24,63.68,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,131.06%,Normal Case
2025-10-12,63.98,2025-10-12,63.98,2025-09-28,Buy,0 Weeks,0.0%,Rise by 0%,131.06%,Normal Case
