Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-16,969.4266,2021-03-18,927.1993,2020-12-11-2021-01-29,882.8953-911.116,Sell,2 days,4.36%,Fall by 5.37%,4.36%
2021-03-23,963.3809,2021-06-18,1027.1371,2021-01-29-2021-03-08,844.5447-1030.0215,Buy,63 days,6.62%,Rise by -4.72%,10.97%
2021-05-06,891.1562,2021-05-10,888.941,2021-03-08-2021-04-22,883.5184-1000.5317,Sell,2 days,0.25%,Fall by -7.53%,11.22%
2021-06-30,974.0646,2024-02-20,1471.025,2021-04-22-2021-06-15,866.0967-1049.866,Buy,689 days,51.02%,Rise by 1.48%,62.24%
2021-08-12,973.9954,2021-09-03,1102.2924,2021-06-15-2021-07-28,949.7667-1033.8981,Sell,16 days,-13.17%,Fall by 1.55%,49.07%
2021-10-27,1212.5447,2022-05-05,1218.7749,2021-01-29-2021-10-19,844.5447-1269.7476,Buy,136 days,0.51%,Rise by 5.98%,49.58%
2021-11-03,1146.181,2021-11-10,1176.7784,2021-01-29-2021-10-19,844.5447-1269.7476,Sell,5 days,-2.67%,Fall by 10.69%,46.91%
2021-11-10,1176.7784,2024-07-19,1555.15,2021-07-28-2021-10-19,930.499-1269.7476,Buy,702 days,32.15%,Rise by -2.2%,79.07%
2022-01-21,1143.5273,2022-01-24,1097.4005,2021-10-19-2021-12-20,1069.6874-1249.7416,Sell,1 days,4.03%,Fall by 5.99%,83.1%
2022-02-25,1054.0426,2022-03-03,1097.5851,2022-01-14-2022-02-07,1087.6628-1165.6793,Sell,4 days,-4.13%,Fall by -6.96%,78.97%
2022-03-03,1097.5851,2022-04-08,1207.1221,2021-12-20-2022-01-14,1037.0363-1184.8085,Buy,26 days,9.98%,Rise by 7.81%,88.95%
2022-03-07,1033.552,2022-03-10,1104.0229,2021-12-20-2022-01-14,1037.0363-1184.8085,Sell,3 days,-6.82%,Fall by -6.34%,82.13%
