Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1998-06-30,10.2503,1998-09-30,8.5152,1996-03-31-1997-12-31,5.4286-28.0804,Sell,66 days,16.93%,Fall by -184.23%,16.93%
2001-06-30,26.3131,2001-09-30,18.8941,1998-12-31-2001-03-31,7.112-32.2041,Sell,64 days,28.2%,Fall by 2.48%,45.12%
2003-06-30,23.1998,2009-03-31,174.2661,1996-03-31-2001-03-31,5.4286-32.2041,Buy,1501 days,651.15%,Rise by 17.86%,696.28%
2008-03-31,258.9619,2008-06-30,239.458,1998-12-31-2008-03-31,7.112-376.9337,Sell,65 days,7.53%,Fall by 27.22%,703.81%
2008-06-30,239.458,2008-09-30,222.7943,2001-09-30-2008-03-31,14.5383-376.9337,Sell,66 days,6.96%,Fall by -8.62%,710.77%
2012-12-31,191.907,2012-12-31,191.907,2001-09-30-2008-03-31,14.5383-376.9337,Buy,0 days,0.0%,Rise by 0%,710.77%
2022-09-30,1097.3313,2023-09-30,1172.5,2020-03-31-2022-06-30,400.3177-1318.1128,Sell,260 days,-6.85%,Fall by -3.66%,703.92%
2023-09-30,1172.5,2025-06-30,1500.6,2008-12-31-2022-06-30,106.2912-1318.1128,Buy,455 days,27.98%,Rise by -1.06%,731.9%
2024-12-31,1215.45,2025-06-30,1500.6,2023-03-31-2024-09-30,1006.0696-1608.8,Sell,129 days,-23.46%,Fall by 1.06%,708.44%
2025-11-03,1484.7,2025-11-03,1484.7,2020-03-31-2022-06-30,400.3177-1318.1128,Buy,0 days,0.0%,Rise by 0%,708.44%
