Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2023-07-09,10.79,2023-11-12,8.23,89 days,2023-02-05/10.74,-23.73%,-23.73%,Rise by -10.1%,-23.73%
Buy,2023-12-24,12.95,2024-06-02,20.9,114 days,2023-07-23/12.76,61.39%,61.39%,Rise by -10.81%,37.66%
Buy,2024-09-29,23.89,2024-12-08,41.67,49 days,2024-07-21/23.41,74.42%,74.42%,Rise by 74.42%,112.09%
Buy,2025-01-19,48.15,2025-04-06,34.51,54 days,2024-12-08/41.67,-28.33%,-28.33%,Rise by -18.5%,83.76%
Buy,2025-06-01,66.15,2025-07-20,109.74,34 days,2025-02-16/65.28,65.90%,65.90%,Rise by 73.29%,149.66%
Buy,2025-09-14,115.03,2025-09-14,115.03,0 days,2025-08-10/114.63,0.00%,0.00%,Rise by 0%,149.66%
