Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2019-12-16 - 2020-01-02,13 days,2020-01-07,87.86,2020-01-09,90.53,2 days,-3.0%,Fall by 3.45%,-3.0%,
Sell,2020-01-17 - 2020-01-24,5 days,2020-01-29,86.72,2020-02-03,86.01,3 days,0.8%,Fall by 12.14%,-2.2%,
Buy,2020-02-26 - 2020-02-28,2 days,2020-03-13,69.92,2020-03-16,58.59,1 days,-16.2%,Rise by -10.44%,-18.4%,
Sell,2020-04-20 - 2020-04-22,2 days,2020-04-30,76.73,2020-05-05,72.9,3 days,5.0%,Fall by 5.42%,-13.4%,
Buy,2020-05-06 - 2020-05-14,6 days,2020-05-18,76.23,2020-06-05,82.14,14 days,7.8%,Rise by 9.62%,-5.7%,
Sell,2020-05-22 - 2020-05-26,2 days,2020-06-10,79.01,2020-06-12,76.38,2 days,3.3%,Fall by 9.42%,-2.4%,
Sell,2020-07-22 - 2020-07-29,5 days,2020-08-13,79.02,2020-08-17,78.95,2 days,0.1%,Fall by -5.02%,-2.3%,
Sell,2020-09-02 - 2020-09-03,1 days,2020-09-09,85.86,2020-09-10,84.88,1 days,1.1%,Fall by -0.13%,-1.1%,
Sell,2020-09-03 - 2020-09-16,9 days,2020-09-21,83.89,2020-09-28,86.07,5 days,-2.6%,Fall by -2.48%,-3.7%,
Sell,2020-10-12 - 2020-10-26,10 days,2020-11-02,85.97,2020-11-03,88.39,1 days,-2.8%,Fall by -12.61%,-6.5%,
Sell,2020-11-18 - 2020-12-04,12 days,2020-12-14,103.32,2020-12-18,103.28,4 days,0.0%,Fall by 6.3%,-6.5%,
Sell,2020-12-31 - 2021-01-04,2 days,2021-01-12,102.82,2021-01-14,101.82,2 days,1.0%,Fall by 5.85%,-5.5%,
Sell,2021-02-09 - 2021-03-01,14 days,2021-03-04,104.89,2021-03-10,107.78,4 days,-2.8%,Fall by -0.08%,-8.3%,
Sell,2021-04-13 - 2021-04-19,4 days,2021-04-27,116.15,2021-04-29,114.63,2 days,1.3%,Fall by 5.58%,-7.0%,
Buy,2021-04-30 - 2021-05-06,4 days,2021-05-14,111.2,2021-07-07,117.14,38 days,5.3%,Rise by 13.36%,-1.6%,
Buy,2021-05-14 - 2021-05-19,3 days,2021-05-21,110.92,2021-07-07,117.14,33 days,5.6%,Rise by 13.65%,4.0%,
Sell,2021-07-13 - 2021-07-14,1 days,2021-08-04,118.25,2021-08-16,117.54,8 days,0.6%,Fall by 3.32%,4.6%,
Buy,2021-08-12 - 2021-08-19,5 days,2021-08-23,115.15,2022-01-13,102.4,103 days,-11.1%,Rise by 3.64%,-6.5%,
Buy,2021-09-30 - 2021-10-13,9 days,2021-10-18,113.37,2022-01-14,100.12,64 days,-11.7%,Rise by 3.12%,-18.2%,
Buy,2021-10-13 - 2021-10-29,12 days,2021-11-02,111.45,2022-01-14,100.12,53 days,-10.2%,Rise by 4.74%,-28.3%,
Sell,2021-10-26 - 2021-10-27,1 days,2021-11-10,113.25,2021-11-12,111.72,2 days,1.4%,Fall by 4.05%,-27.0%,
Buy,2021-12-01 - 2021-12-20,13 days,2021-12-22,111.74,2022-01-14,100.12,17 days,-10.4%,Rise by -10.4%,-37.4%,
Sell,2021-12-31 - 2022-01-03,1 days,2022-01-06,111.14,2022-01-25,97.01,13 days,12.7%,Fall by 12.71%,-24.7%,
Buy,2022-01-20 - 2022-01-27,5 days,2022-01-31,98.32,2022-03-07,84.46,25 days,-14.1%,Rise by -14.1%,-38.8%,
Buy,2022-02-23 - 2022-02-24,1 days,2022-03-02,92.77,2022-03-11,82.73,7 days,-10.8%,Rise by -1.38%,-49.6%,
Buy,2022-04-12 - 2022-04-14,2 days,2022-04-19,81.22,2022-05-10,71.86,15 days,-11.5%,Rise by -11.52%,-61.1%,
Buy,2022-04-22 - 2022-04-27,3 days,2022-05-04,81.64,2022-05-10,71.86,4 days,-12.0%,Rise by -10.11%,-73.1%,
Buy,2022-05-13 - 2022-05-23,6 days,2022-05-25,72.48,2022-05-31,78.5,4 days,8.3%,Rise by 23.34%,-64.8%,
Sell,2022-08-01 - 2022-08-04,3 days,2022-08-18,88.55,2022-08-23,84.69,3 days,4.4%,Fall by 4.95%,-60.4%,
Sell,2022-09-09 - 2022-09-12,1 days,2022-09-16,91.31,2022-09-26,84.81,6 days,7.1%,Fall by 8.27%,-53.3%,
Buy,2022-10-26 - 2022-11-03,6 days,2022-11-08,92.75,2022-11-21,98.32,9 days,6.0%,Rise by 13.26%,-47.3%,
Sell,2022-11-25 - 2022-11-28,1 days,2022-12-06,102.08,2022-12-23,98.27,13 days,3.7%,Fall by 4.23%,-43.6%,
Sell,2023-01-13 - 2023-01-17,2 days,2023-01-20,105.04,2023-01-26,108.76,4 days,-3.5%,Fall by 6.38%,-47.1%,
Sell,2023-01-17 - 2023-02-02,12 days,2023-02-21,104.78,2023-02-27,102.44,4 days,2.2%,Fall by 6.15%,-44.9%,
Buy,2023-03-13 - 2023-03-15,2 days,2023-03-27,98.66,2023-03-31,104.13,4 days,5.5%,Rise by 16.12%,-39.3%,
Sell,2023-04-17 - 2023-04-18,1 days,2023-05-03,103.96,2023-05-05,107.21,2 days,-3.1%,Fall by 6.19%,-42.5%,
Buy,2023-05-05 - 2023-05-12,5 days,2023-05-18,107.09,2023-07-06,96.2,35 days,-10.2%,Rise by -4.87%,-52.6%,
Buy,2023-05-24 - 2023-05-31,5 days,2023-06-02,99.5,2023-10-03,89.48,87 days,-10.1%,Rise by 2.38%,-62.7%,
Sell,2023-07-14 - 2023-07-21,5 days,2023-07-27,100.78,2023-08-21,96.46,17 days,4.3%,Fall by 5.9%,-58.4%,
Buy,2023-08-17 - 2023-08-23,4 days,2023-08-25,95.48,2023-11-03,102.65,50 days,7.5%,Rise by 12.29%,-50.9%,
Buy,2023-09-25 - 2023-09-27,2 days,2023-09-29,91.27,2023-11-02,100.01,24 days,9.6%,Rise by 17.46%,-41.3%,
Sell,2023-10-18 - 2023-10-19,1 days,2023-10-24,94.62,2023-10-30,93.15,4 days,1.6%,Fall by -0.97%,-39.8%,
Buy,2024-01-04 - 2024-01-17,9 days,2024-01-19,93.86,2024-05-01,74.44,73 days,-20.7%,Rise by 3.67%,-60.5%,
Sell,2024-01-30 - 2024-01-31,1 days,2024-02-13,93.87,2024-02-20,93.46,5 days,0.4%,Fall by 3.99%,-60.0%,
Buy,2024-03-05 - 2024-03-15,8 days,2024-03-19,91.59,2024-05-01,74.44,31 days,-18.7%,Rise by -3.1%,-78.8%,
Buy,2024-04-05 - 2024-04-12,5 days,2024-04-17,86.21,2024-05-01,74.44,10 days,-13.7%,Rise by -15.2%,-92.4%,
Sell,2024-07-23 - 2024-07-31,6 days,2024-08-05,73.86,2024-08-08,75.75,3 days,-2.6%,Fall by -23.41%,-95.0%,
Sell,2024-10-23 - 2024-10-24,1 days,2024-11-05,97.09,2024-11-07,96.12,2 days,1.0%,Fall by 9.94%,-94.0%,
Sell,2025-01-28 - 2025-01-30,2 days,2025-02-11,111.03,2025-02-25,114.59,10 days,-3.2%,Fall by 10.31%,-97.2%,
Sell,2025-02-07 - 2025-02-14,5 days,2025-03-05,111.69,2025-03-14,98.11,7 days,12.2%,Fall by 13.09%,-85.0%,
Buy,2025-03-13 - 2025-03-31,12 days,2025-04-08,79.69,2025-06-06,89.64,43 days,12.5%,Rise by 9.5%,-72.5%,
Buy,2025-04-21 - 2025-04-30,7 days,2025-05-12,85.67,2025-06-11,95.39,22 days,11.3%,Rise by 11.35%,-61.2%,
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-16,93.48,2025-06-18,92.28,2 days,1.3%,Fall by 7.08%,-59.9%,
