Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2022-03-02,171.05,2022-08-05,168.2,Buy,112 Days,-4.25,Rise by 5.82%,-1.67%,-1.67%
2022-06-01,163.0,2022-08-22,166.825,Buy,58 Days,-5.02,Rise by 2.1%,2.35%,0.68%
2023-03-01,157.95,2023-05-16,181.15,Buy,54 Days,-3.57,Rise by 13.85%,14.69%,15.37%
2023-09-01,172.1,2023-11-22,201.05,Buy,58 Days,-4.34,Rise by 5.68%,16.82%,32.19%
2024-12-02,294.15,2025-03-18,261.42,Buy,76 Days,-4.24,Rise by 4.52%,-11.13%,21.06%
2025-02-03,249.55,2025-03-18,261.42,Buy,31 Days,-3.87,Rise by 3.63%,4.76%,25.82%
2025-03-03,242.41,2025-04-25,295.7,Buy,39 Days,-3.57,Rise by 9.86%,21.98%,47.8%
2025-09-01,314.75,2025-09-01,314.75,Buy,0 Days,-3.63,Rise by 0%,0.0%,47.8%
