Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-08-03,583.86,2022-09-15,465.65,31 days,2022-05-27/583.38,-20.25%,-20.25%,Rise by -10.93%,-20.25%
Buy,2022-11-11,576.44,2024-02-08,922.94,324 days,2022-08-18/561.3,60.11%,60.11%,Rise by 6.04%,39.86%
Buy,2024-06-05,1041.34,2024-08-02,809.35,42 days,2024-04-01/992.95,-22.28%,-22.28%,Rise by 5.53%,17.59%
Buy,2025-05-13,763.9,2025-05-13,763.9,0 days,2025-02-14/751.55,0.00%,0.00%,Rise by 0%,17.59%
