Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2006-12-31,35.99,2008-12-31,23.47,522 days,2005-12-31/29.3377,-34.79%,-34.79%,Rise by 146.68%,-34.79%
Buy,2009-12-31,44.27,2013-12-31,93.7,1043 days,2007-12-31/40.6364,111.64%,111.64%,Rise by 251.5%,76.86%
Buy,2014-12-31,107.83,2017-12-31,173.82,782 days,2013-12-31/93.7,61.20%,61.20%,Rise by 601.96%,138.05%
Buy,2019-12-31,295.94,2020-12-31,487.72,262 days,2017-12-31/173.82,64.80%,64.80%,Rise by 257.92%,202.86%
Buy,2021-12-31,796.14,2022-12-31,546.4,260 days,2020-12-31/487.72,-31.37%,-31.37%,Rise by 33.05%,171.49%
Buy,2025-11-03,1059.23,2025-11-03,1059.23,0 days,2021-12-31/796.14,0.00%,0.00%,Rise by 0%,171.49%
