Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2022-06-01,41.38,2022-11-16,37.21,Buy,120 Days,-7.26,Rise by -10.17%,-10.08%,-10.08%
2022-08-03,32.76,2022-10-07,32.27,Buy,47 Days,-3.96,Rise by 5.83%,-1.5%,-11.57%
