Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2015-11-08,1.9,2016-02-07,1.84,2015-04-19-2015-08-09,1.78-2.0906,Sell,64 days,3.16%,Fall by -8.97%,3.16%
2016-05-01,2.055,2016-07-17,2.095,2015-11-29-2016-02-14,1.845-1.9,Sell,54 days,-1.95%,Fall by 9.79%,1.21%
2016-10-16,2.09,2016-10-23,1.97,2016-03-27-2016-07-03,2.17-2.1,Sell,4 days,5.74%,Fall by -5.08%,6.95%
2017-02-26,2.13,2017-02-26,2.13,2016-03-27-2016-11-20,2.0-2.1,Sell,0 days,-0.0%,Fall by 0%,6.95%
2017-03-19,2.11,2017-08-20,2.46,2015-08-09-2016-09-11,1.635-2.33,Buy,109 days,16.59%,Rise by 0.41%,23.54%
2017-09-03,2.46,2017-10-01,2.38,2017-01-22-2017-04-23,2.1-2.145,Sell,19 days,3.25%,Fall by 0.42%,26.79%
2017-10-29,2.385,2018-02-25,2.345,2016-11-20-2017-07-30,1.84-2.62,Buy,84 days,-1.68%,Rise by 6.61%,25.12%
2018-05-06,2.35,2018-05-13,2.41,2017-07-30-2017-12-03,2.4-2.42,Sell,4 days,-2.55%,Fall by -1.66%,22.56%
2018-07-22,2.495,2018-07-22,2.495,2017-07-30-2018-04-29,2.26-2.42,Sell,0 days,-0.0%,Fall by 0%,22.56%
2019-10-27,3.2,2019-11-24,3.1,2015-08-09-2019-09-08,1.635-3.77,Sell,19 days,3.13%,Fall by 15.48%,25.69%
2019-11-10,3.27,2021-02-21,3.55,2018-04-29-2019-09-08,2.21-3.77,Buy,334 days,8.56%,Rise by 0.0%,34.25%
2019-11-17,3.17,2019-12-08,3.03,2016-11-20-2019-09-08,1.84-3.77,Sell,14 days,4.42%,Fall by 13.53%,38.67%
2019-11-24,3.1,2019-12-15,2.96,2018-04-29-2019-09-08,2.21-3.77,Sell,14 days,4.52%,Fall by 11.49%,43.18%
2020-01-05,3.015,2020-01-05,3.015,2015-08-09-2019-09-08,1.635-3.77,Buy,0 days,0.0%,Rise by 0%,43.18%
2020-05-31,2.85,2020-05-31,2.85,2017-07-30-2020-03-29,2.58-2.42,Sell,0 days,-0.0%,Fall by 0%,43.18%
2021-02-14,3.805,2021-02-21,3.55,2019-09-08-2020-03-29,2.58-3.41,Sell,4 days,6.7%,Fall by 6.2%,49.88%
2021-02-28,3.495,2021-03-14,3.88,2020-03-29-2021-01-10,1.99-4.0,Sell,9 days,-11.02%,Fall by 11.34%,38.87%
2021-03-14,3.88,2021-03-14,3.88,2016-11-20-2021-01-10,1.84-4.0,Buy,0 days,0.0%,Rise by 0%,38.87%
2021-04-11,3.33,2021-10-17,3.345,2016-11-20-2021-01-10,1.84-4.0,Sell,134 days,-0.45%,Fall by 13.15%,38.42%
2021-05-02,3.44,2021-05-02,3.44,2020-03-29-2021-01-10,1.99-4.0,Buy,0 days,0.0%,Rise by 0%,38.42%
2021-08-22,3.33,2021-09-05,3.42,2021-01-10-2021-04-18,3.495-3.625,Sell,9 days,-2.7%,Fall by 12.28%,35.72%
2022-04-17,2.785,2022-05-01,2.865,2021-01-10-2022-02-06,2.915-3.625,Sell,9 days,-2.87%,Fall by 10.65%,32.84%
2022-09-25,2.89,2022-10-02,2.74,2021-01-10-2022-06-19,2.58-3.625,Sell,4 days,5.19%,Fall by 6.02%,38.03%
2022-10-30,2.775,2022-10-30,2.775,2022-06-19-2022-08-21,2.4-3.035,Buy,0 days,0.0%,Rise by 0%,38.03%
2023-04-09,2.72,2023-06-04,2.755,2022-08-21-2022-12-11,2.64-2.95,Sell,39 days,-1.29%,Fall by 10.34%,36.75%
2023-09-24,2.43,2023-10-15,2.44,2022-06-19-2022-08-21,2.4-3.035,Sell,14 days,-0.41%,Fall by 10.66%,36.33%
2023-10-29,2.32,2023-11-19,2.365,2015-08-09-2017-07-30,1.635-2.62,Sell,14 days,-1.94%,Fall by 11.21%,34.4%
2024-03-17,2.46,2024-04-14,2.365,2023-03-12-2023-12-03,2.4-2.815,Sell,19 days,3.86%,Fall by 11.21%,38.26%
2024-04-14,2.365,2024-04-14,2.365,2023-12-03-2024-02-11,2.3-2.595,Buy,0 days,0.0%,Rise by 0%,38.26%
2024-05-12,2.265,2024-05-26,2.18,2023-12-03-2024-02-11,2.3-2.595,Sell,9 days,3.75%,Fall by 0.92%,42.01%
2024-10-13,2.11,2024-11-10,2.12,2016-11-20-2017-07-30,1.84-2.62,Sell,19 days,-0.47%,Fall by -1.89%,41.54%
2024-10-20,2.07,2024-10-20,2.07,2023-03-12-2024-06-09,2.1-2.815,Sell,0 days,-0.0%,Fall by 0%,41.54%
2025-01-05,2.26,2025-04-13,2.18,2024-06-09-2024-12-01,2.05-2.4,Buy,69 days,-3.54%,Rise by 11.01%,38.0%
2025-03-30,2.16,2025-04-06,2.18,2024-12-01-2024-12-22,2.27-2.2,Sell,4 days,-0.93%,Fall by -7.8%,37.07%
