Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2017-11-30,2.38,2018-04-30,2.25,2015-08-31-2017-07-31,1.635-2.62,Sell,107 days,5.46%,Fall by -4.0%,5.46%,
2018-06-30,2.44,2018-06-30,2.44,2015-08-31-2017-07-31,1.635-2.62,Buy,0 days,0.0%,Rise by 0%,5.46%,
2019-10-31,3.28,2019-12-31,3.025,2015-08-31-2019-09-30,1.635-3.77,Sell,43 days,7.77%,Fall by 11.74%,13.24%,
2020-03-31,2.515,2020-04-30,2.81,2018-04-30-2019-09-30,2.21-3.77,Sell,22 days,-11.73%,Fall by 4.98%,1.51%,
2021-02-28,3.495,2021-06-30,3.4,2020-03-31-2021-01-31,1.99-4.0,Sell,87 days,2.72%,Fall by 14.12%,4.23%,
2021-03-31,3.49,2021-09-30,3.295,2015-08-31-2021-01-31,1.635-4.0,Sell,131 days,5.59%,Fall by 16.39%,9.81%,
2021-06-30,3.4,2021-09-30,3.295,2017-07-31-2020-03-31,3.22-2.4,Sell,66 days,3.09%,Fall by 16.39%,12.9%,
2022-03-31,2.88,2022-03-31,2.88,2015-08-31-2019-09-30,1.635-3.77,Buy,0 days,0.0%,Rise by 0%,12.9%,
2022-08-31,2.96,2022-08-31,2.96,2018-04-30-2019-09-30,2.21-3.77,Buy,0 days,0.0%,Rise by 0%,12.9%,
2023-01-31,2.86,2023-02-28,2.9,2021-01-31-2022-06-30,2.745-3.57,Sell,20 days,-1.4%,Fall by 12.59%,11.5%,
2023-02-28,2.9,2023-02-28,2.9,2015-08-31-2021-01-31,1.635-4.0,Buy,0 days,0.0%,Rise by 0%,11.5%,
